Field1,Field2,Field3_text,Field3_links,Field4
МОДЕЛИРОВАНИЕ НЕОДНОРОДНОГО ПОКРЫТИЯ УПРУГОЙ ПЛАСТИНЫ С ОПТИМАЛЬНЫМИ ЗВУКООТРАЖАЮЩИМИ СВОЙСТВАМИ,"Ларин Н.В., Скобельцын С.А., Толоконников Л.А.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=34327765,"
Прикладная математика и механика. 
2016. 
Т. 80. № 4.  С. 480-488.
"
ДИФРАКЦИЯ ЦИЛИНДРИЧЕСКИХ ЗВУКОВЫХ ВОЛН НА УПРУГОЙ СФЕРЕ С НЕОДНОРОДНЫМ ПОКРЫТИЕМ,Толоконников Л.А.,Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=34180208,"
Прикладная математика и механика. 
2015. 
Т. 79. № 5.  С. 663-673.
"
МОДЕЛИРОВАНИЕ ВЗАИМОДЕЙСТВИЯ ДИСКРЕТНЫХ БРИЗЕРОВ РАЗЛИЧНОГО ТИПА В НАНОВОЛОКНЕ КРИСТАЛЛА PT3AL,"Захаров П.В., Старостенков М.Д., Дмитриев С.В., Медведев Н.Н., Ерёмин А.М.",Журнал экспериментальной и теоретической физики,https://www.elibrary.ru/contents.asp?id=34217671,"
Журнал экспериментальной и теоретической физики. 
2015. 
Т. 148. № 2.  С. 252-257.
"
ИССЛЕДОВАНИЕ ДИФРАКЦИОННОЙ РЕШЁТКИ НА ВЫПУКЛОЙ ПОВЕРХНОСТИ КАК ДИСПЕРГИРУЮЩЕГО ЭЛЕМЕНТА,"Карпеев С.В., Хонина С.Н., Харитонов С.И.",Компьютерная оптика,https://www.elibrary.ru/contents.asp?id=34066403,"
Компьютерная оптика. 
2015. 
Т. 39. № 2.  С. 211-217.
"
РАССЕЯНИЕ ПЛОСКОЙ ЗВУКОВОЙ ВОЛНЫ УПРУГИМ ШАРОМ С НЕОДНОРОДНЫМ ПОКРЫТИЕМ,Толоконников Л.А.,Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=34029064,"
Прикладная математика и механика. 
2014. 
Т. 78. № 4.  С. 519-526.
"
ТЕМАТИЧЕСКАЯ КЛАССИФИКАЦИЯ ГИПЕРСПЕКТРАЛЬНЫХ ИЗОБРАЖЕНИЙ ПО ПОКАЗАТЕЛЮ СОПРЯЖЁННОСТИ,"Фурсов В.А., Бибиков С.А., Байда О.А.",Компьютерная оптика,https://www.elibrary.ru/contents.asp?id=33950387,"
Компьютерная оптика. 
2014. 
Т. 38. № 1.  С. 154-158.
"
СПИНТРОНИКА АНТИФЕРРОМАГНИТНЫХ СИСТЕМ,"Гомонай Е.В., Локтев В.М.",Физика низких темпеpатуp,https://www.elibrary.ru/contents.asp?id=34833318,"
Физика низких темпеpатуp. 
2014. 
Т. 40. № 1.  С. 022-047.
"
АМПЛИТУДНО-ЗАВИСИМОЕ ВНУТРЕННЕЕ ТРЕНИЕ И ГЕНЕРАЦИЯ ГАРМОНИК В СРЕДАХ С ГИСТЕРЕЗИСНОЙ НЕЛИНЕЙНОСТЬЮ,"Назаров В.Е., Кияшко С.Б.",Нелинейная динамика,https://www.elibrary.ru/contents.asp?id=34030792,"
Нелинейная динамика. 
2014. 
Т. 10. № 3.  С. 297-307.
"
УСИЛЕННОЕ ОПТИЧЕСКОЕ ПРОПУСКАНИЕ КОМПОЗИТНЫХ НАНОСТРУКТУРНЫХ ТОЛСТЫХ ПЛЕНОК С КВАЗИНУЛЕВЫМ ПОКАЗАТЕЛЕМ ПРЕЛОМЛЕНИЯ (II. ТЕОРИЯ),"Гадомский О.Н., Алтунин К.К., Русин А.А., Зубков Е.Г.",Известия высших учебных заведений. Поволжский регион. Физико-математические науки,https://www.elibrary.ru/contents.asp?id=33829282,"
Известия высших учебных заведений. Поволжский регион. Физико-математические науки. 
2013. 
№ 1 (25).  С. 122-134.
"
ТРЕХМЕРНОЕ МОДЕЛИРОВАНИЕ ДВУХФАЗНЫХ СИСТЕМ ТИПА ЖИДКОСТЬ-ПАР МЕТОДОМ РЕШЕТОЧНЫХ УРАВНЕНИЙ БОЛЬЦМАНА НА GPU,Куперштох А.Л.,Вычислительные методы и программирование,https://www.elibrary.ru/contents.asp?id=47824903,"
Вычислительные методы и программирование. 
2012. 
Т. 13. № 1.  С. 130-138.
"
СВОБОДНЫЕ ГАРМОНИЧЕСКИЕ КОЛЕБАНИЯ В СИСТЕМАХ С ОДНОРОДНЫМИ ЭЛЕМЕНТАМИ,Попов И.П.,Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33759096,"
Прикладная математика и механика. 
2012. 
Т. 76. № 4.  С. 546-549.
"
"ОСОБЕННОСТИ СИНТЕЗА И ИССЛЕДОВАНИЯ НАНОКОМПОЗИТНЫХ ПЛЕНОК, ПОЛУЧЕННЫХ МЕТОДОМ ЗОЛЬ-ГЕЛЬ-ТЕХНОЛОГИИ","Аверин И.А., Карманов А.А., Мошников В.А., Печерская Р.М., Пронин И.А.",Известия высших учебных заведений. Поволжский регион. Физико-математические науки,https://www.elibrary.ru/contents.asp?id=33746820,"
Известия высших учебных заведений. Поволжский регион. Физико-математические науки. 
2012. 
№ 2 (22).  С. 155-162.
"
УСИЛЕННОЕ ОПТИЧЕСКОЕ ПРОПУСКАНИЕ КОМПОЗИТНЫХ НАНОСТРУКТУРНЫХ ТОЛСТЫХ ПЛЕНОК С КВАЗИНУЛЕВЫМ ПОКАЗАТЕЛЕМ ПРЕЛОМЛЕНИЯ (I. ЭКСПЕРИМЕНТАЛЬНЫЕ ДАННЫЕ),"Гадомский О.Н., Степин С.Н., Ушаков Н.М., Алтунин К.К., Русин А.А., Зубков Е.Г.",Известия высших учебных заведений. Поволжский регион. Физико-математические науки,https://www.elibrary.ru/contents.asp?id=33824981,"
Известия высших учебных заведений. Поволжский регион. Физико-математические науки. 
2012. 
№ 4 (24).  С. 227-236.
"
"СИНТЕЗ И СВОЙСТВА НАНОКРИСТАЛЛИЧЕСКИХ ПЛЕНОК ДИОКСИДА ОЛОВА, ПОЛУЧЕННЫХ МЕТОДОМ ПИРОЛИЗА АЭРОЗОЛЕЙ","Печерская Р.М., Печерская Е.А., Метальников А.М., Кондрашин В.И., Соловьев В.А.",Известия высших учебных заведений. Поволжский регион. Физико-математические науки,https://www.elibrary.ru/contents.asp?id=33824981,"
Известия высших учебных заведений. Поволжский регион. Физико-математические науки. 
2012. 
№ 4 (24).  С. 237-241.
"
ПОТЕНЦИАЛЬНО-ПОТОКОВЫЙ КВАЗИГРАДИЕНТНЫЙ МЕТОД МОДЕЛИРОВАНИЯ НЕРАВНОВЕСНЫХ ПРОЦЕССОВ,"Халютин С.П., Старостин И.Е.",Известия высших учебных заведений. Поволжский регион. Физико-математические науки,https://www.elibrary.ru/contents.asp?id=33746820,"
Известия высших учебных заведений. Поволжский регион. Физико-математические науки. 
2012. 
№ 2 (22).  С. 25-35.
"
РАССЕЯНИЕ ЗВУКОВЫХ ВОЛН ЦИЛИНДРОМ С НЕОДНОРОДНЫМ УПРУГИМ ПОКРЫТИЕМ,"Романов А.Г., Толоконников Л.А.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33697467,"
Прикладная математика и механика. 
2011. 
Т. 75. № 5.  С. 850-857.
"
КОМПЬЮТЕРНОЕ МОДЕЛИРОВАНИЕ ФИЗИЧЕСКИХ СВОЙСТВ СУПРАКРИСТАЛЛОВ,"Браже Р.А., Каренин А.А.",Известия высших учебных заведений. Поволжский регион. Физико-математические науки,https://www.elibrary.ru/contents.asp?id=33688429,"
Известия высших учебных заведений. Поволжский регион. Физико-математические науки. 
2011. 
№ 2 (18).  С. 105-112.
"
ПРИМЕНЕНИЕ МЕТОДА СТАТИЧЕСКИХ ФЛУКТУАЦИЙ К МОДЕЛИ ХАББАРДА,Силантьев А.В.,Известия высших учебных заведений. Поволжский регион. Физико-математические науки,https://www.elibrary.ru/contents.asp?id=33699582,"
Известия высших учебных заведений. Поволжский регион. Физико-математические науки. 
2011. 
№ 3 (19).  С. 151-163.
"
МОДЕЛЬ ХАББАРДА В ПРИБЛИЖЕНИИ СТАТИЧЕСКИХ ФЛУКТУАЦИЙ,Силантьев А.В.,Известия высших учебных заведений. Поволжский регион. Физико-математические науки,https://www.elibrary.ru/contents.asp?id=33729729,"
Известия высших учебных заведений. Поволжский регион. Физико-математические науки. 
2011. 
№ 4 (20).  С. 86-100.
"
"К ВОПРОСУ ОБ ЭФФЕКТИВНОСТИ НЕКОТОРЫХ МЕТОДОВ ИНТЕНСИВНОЙ ПЛАСТИЧЕСКОЙ ДЕФОРМАЦИИ, ПРЕДНАЗНАЧЕННЫХ ДЛЯ ПОЛУЧЕНИЯ ОБЪЕМНЫХ НАНОСТРУКТУРНЫХ МАТЕРИАЛОВ",Маркушев М.В.,Письма о материалах,https://www.elibrary.ru/contents.asp?id=33684218,"
Письма о материалах. 
2011. 
Т. 1. № 1.  С. 36-42.
"
АТОМНЫЙ МЕХАНИЗМ ДИФФУЗИИ ПО МАЛОУГЛОВЫМ ГРАНИЦАМ КРУЧЕНИЯ В ГЦК МЕТАЛЛАХ,"Мартынов А.Н., Полетаев Г.М., Старостенков М.Д.",Письма о материалах,https://www.elibrary.ru/contents.asp?id=33684218,"
Письма о материалах. 
2011. 
Т. 1. № 1.  С. 43-46.
"
СВЕРХПЛАСТИЧНОСТЬ И ТВЕРДОФАЗНОЕ СОЕДИНЕНИЕ НАНОСТРУКТУРИРОВАННЫХ МАТЕРИАЛОВ ЧАСТЬ I. ВЛИЯНИЕ РАЗМЕРА ЗЕРНА НА ТВЕРДОФАЗНУЮ СВАРИВАЕМОСТЬ СВЕРХПЛАСТИЧНЫХ СПЛАВОВ,Лутфуллин Р.Я.,Письма о материалах,https://www.elibrary.ru/contents.asp?id=33684218,"
Письма о материалах. 
2011. 
Т. 1. № 1.  С. 59-64.
"
ЩЕЛЕВЫЕ ДИСКРЕТНЫЕ БРИЗЕРЫ В 2D И 3D КРИСТАЛЛАХ,Дмитриев С.В.,Письма о материалах,https://www.elibrary.ru/contents.asp?id=33685237,"
Письма о материалах. 
2011. 
Т. 1. № 2.  С. 78-83.
"
РАСПРОСТРАНЕНИЕ ВОЛН В НАСЫЩЕННОЙ ЖИДКОСТЬЮ НЕОДНОРОДНОЙ ПОРИСТОЙ СРЕДЕ,"Поленов В.С., Чигарев А.В.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33391046,"
Прикладная математика и механика. 
2010. 
Т. 74. № 2.  С. 276-284.
"
РАССЕЯНИЕ ЗВУКА НЕОДНОРОДНЫМ ТЕРМОУПРУГИМ СФЕРИЧЕСКИМ СЛОЕМ,"Ларин Н.В., Толоконников Л.А.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33597692,"
Прикладная математика и механика. 
2010. 
Т. 74. № 4.  С. 645-654.
"
"АСТРОФИЗИЧЕСКИЕ  -ФАКТОРЫ РАДИАЦИОННОГО  НЕ НЕ,  Н НЕ И  Н НЕ-ЗАХВАТА",Дубовиченко С.Б.,Ядерная физика,https://www.elibrary.ru/contents.asp?id=33599372,"
Ядерная физика. 
2010. 
Т. 73. № 9.  С. 1573-1584.
"
МАГНИТОЭЛЕКТРИЧЕСКИЕ И МАГНИТОУПРУГИЕ СВОЙСТВА РЕДКОЗЕМЕЛЬНЫХ ФЕРРОБОРАТОВ,"Кадомцева А.М., Попов Ю.Ф., Воробьев Г.П., Пятаков А.П., Кротов С.С., Камилов К.И., Иванов В.Ю., Мухин А.А., Звездин А.К., Кузьменко А.М., Безматерных Л.Н., Гудим И.А., Темеров В.Л.",Физика низких темпеpатуp,https://www.elibrary.ru/contents.asp?id=33582373,"
Физика низких темпеpатуp. 
2010. 
Т. 36. № 6.  С. 640-653.
"
ПРИМЕНЕНИЕ ЧИСЛЕННОГО МОДЕЛИРОВАНИЯ ДЛЯ ИДЕНТИФИКАЦИИ ПАРАМЕТРОВ МОДЕЛИ ДЖОНСОНА-КУКА ПРИ ВЫСОКОСКОРОСТНОМ ДЕФОРМИРОВАНИИ АЛЮМИНИЯ,"Кузькин В.А., Михалюк Д.С.",Вычислительная механика сплошных сред,https://www.elibrary.ru/contents.asp?id=33661095,"
Вычислительная механика сплошных сред. 
2010. 
Т. 3. № 1.  С. 32-43.
"
"ДИФРАКЦИЯ ПЛОСКОЙ ЗВУКОВОЙ ВОЛНЫ НА НЕОДНОРОДНОМ ТЕРМОУПРУГОМ ЦИЛИНДРИЧЕСКОМ СЛОЕ, ГРАНИЧАЩИМ С НЕВЯЗКИМИ ТЕПЛОПРОВОДНЫМИ ЖИДКОСТЯМИ","Ларин Н.В., Толоконников Л.А.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33335601,"
Прикладная математика и механика. 
2009. 
Т. 73. № 3.  С. 474-483.
"
ДИФРАКЦИОННЫЕ ОПТИЧЕСКИЕ ЭЛЕМЕНТЫ В УСТРОЙСТВАХ НАНОФОТОНИКИ,"Сойфер В.А., Котляр В.В., Досколович Л.Л.",Компьютерная оптика,https://www.elibrary.ru/contents.asp?id=33385375,"
Компьютерная оптика. 
2009. 
Т. 33. № 4.  С. 352-368.
"
ФРАКСИКОН - ДИФРАКЦИОННЫЙ ОПТИЧЕСКИЙ ЭЛЕМЕНТ С КОНИЧЕСКОЙ ФОКАЛЬНОЙ ОБЛАСТЬЮ,"Хонина С.Н., Волотовский С.Г.",Компьютерная оптика,https://www.elibrary.ru/contents.asp?id=33385375,"
Компьютерная оптика. 
2009. 
Т. 33. № 4.  С. 401-411.
"
"ИССЛЕДОВАНИЕ ВЕРОЯТНОСТНЫХ ЗАКОНОВ РАСПРЕДЕЛЕНИЯ СТРУКТУРНЫХ ХАРАКТЕРИСТИК НАНОЧАСТИЦ, МОДЕЛИРУЕМЫХ МЕТОДОМ МОЛЕКУЛЯРНОЙ ДИНАМИКИ","Вахрушев А.В., Федотов А.Ю.",Вычислительная механика сплошных сред,https://www.elibrary.ru/contents.asp?id=33661900,"
Вычислительная механика сплошных сред. 
2009. 
Т. 2. № 2.  С. 14-21.
"
МЕХАНИКА КОССЕРА ДЛЯ НАУК О ЗЕМЛЕ,"Гарагаш И.А., Николаевски В.Н.",Вычислительная механика сплошных сред,https://www.elibrary.ru/contents.asp?id=33661837,"
Вычислительная механика сплошных сред. 
2009. 
Т. 2. № 4.  С. 44-66.
"
БРАТЬЯ КОССЕРА И МЕХАНИКА ОБОБЩЕННЫХ КОНТИНУУМОВ,Ерофеев В.И.,Вычислительная механика сплошных сред,https://www.elibrary.ru/contents.asp?id=33661837,"
Вычислительная механика сплошных сред. 
2009. 
Т. 2. № 4.  С. 5-10.
"
СТРУКТУРНО-СКЕЙЛИНГОВЫЕ ПЕРЕХОДЫ И УНИВЕРСАЛЬНОСТЬ СТАТИСТИКИ ФЛУКТУАЦИЙ ПРИ ПЛАСТИЧЕСКОМ ТЕЧЕНИИ МЕТАЛЛОВ,"Пантелеев И.А., Наймарк О.Б., Froustey C.",Вычислительная механика сплошных сред,https://www.elibrary.ru/contents.asp?id=33661834,"
Вычислительная механика сплошных сред. 
2009. 
Т. 2. № 3.  С. 70-81.
"
ОБЩИЙ МЕТОД ПОСТРОЕНИЯ ТЕОРИЙ ТИПА ТИМОШЕНКО,"3веряев Е.М., Макаров Г.И.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33215352,"
Прикладная математика и механика. 
2008. 
Т. 72. № 2.  С. 308-321.
"
СИНГУЛЯРНОСТЬ НАПРЯЖЕНИЙ В ВЕРШИНЕ ОДНОРОДНЫХ И СОСТАВНЫХ КОНУСОВ ПРИ РАЗНЫХ ГРАНИЧНЫХ УСЛОВИЯХ,"Матвеенко В.П., Накарякова Т.О., Севодина Н.В., Шардаков И.Н.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33215353,"
Прикладная математика и механика. 
2008. 
Т. 72. № 3.  С. 477-484.
"
КВАНТОВЫЕ ХАРАКТЕРИСТИКИ ДЕФОРМАЦИОННЫХ МОД ДВИЖЕНИЯ ДЕЛЯЩЕГОСЯ ЯДРА,Кадменский С.Г.,Ядерная физика,https://www.elibrary.ru/contents.asp?id=33232208,"
Ядерная физика. 
2008. 
Т. 71. № 7.  С. 1220-1226.
"
УГЛОВЫЕ РАСПРЕДЕЛЕНИЯ ПРОДУКТОВ ТРОЙНОГО ДЕЛЕНИЯ ЯДЕР ХОЛОДНЫМИ ПОЛЯРИЗОВАННЫМИ НЕЙТРОНАМИ,"Бунаков В.Е., Кадменский C.Г., Кадменский C.C.",Ядерная физика,https://www.elibrary.ru/contents.asp?id=33266912,"
Ядерная физика. 
2008. 
Т. 71. № 11.  С. 1917-1936.
"
НЕЛИНЕЙНАЯ ДИНАМИКА КЛЕТОЧНОГО РИАНОДИНОВОГО КАНАЛА,"Коньков Л.Е., Чижова Т.Л., Кудряшова Ю.В., Чудновский В.М., Пранц С.В.",Нелинейная динамика,https://www.elibrary.ru/contents.asp?id=33301644,"
Нелинейная динамика. 
2008. 
Т. 4. № 2.  С. 181-192.
"
К ВОПРОСУ О КИНЕТИКЕ И МЕХАНИЗМЕ ВЗРЫВНОГО РАЗЛОЖЕНИЯ АЗИДОВ ТЯЖЕЛЫХ МЕТАЛЛОВ,"Корепанов В.И., Лисицын В.М., Олешко В.И., Ципилев В.П.",Физика горения и взрыва,https://www.elibrary.ru/contents.asp?id=33666084,"
Физика горения и взрыва. 
2006. 
Т. 42. № 1.  С. 106-119.
"
НЕПРЕРЫВНАЯ СПИНОВАЯ ДЕТОНАЦИЯ ТОПЛИВНО-ВОЗДУШНЫХ СМЕСЕЙ,"Быковский Ф.А., Ждан С.А., Ведерников Е.Ф.",Физика горения и взрыва,https://www.elibrary.ru/contents.asp?id=33666089,"
Физика горения и взрыва. 
2006. 
Т. 42. № 4.  С. 107-115.
"
КВАНТОВЫЙ ХАОС,Штайнер Ф.,Нелинейная динамика,https://www.elibrary.ru/contents.asp?id=33301636,"
Нелинейная динамика. 
2006. 
Т. 2. № 2.  С. 214-235.
"
ОБ ОДНОЙ ЗАМЕТКЕ ПУАНКАРЕ,Шенсине А.,Нелинейная динамика,https://www.elibrary.ru/contents.asp?id=33309163,"
Нелинейная динамика. 
2005. 
Т. 1. № 1.  С. 143-154.
"
МЕХАНИЧЕСКАЯ ЧУВСТВИТЕЛЬНОСТЬ И ПАРАМЕТРЫ ДЕТОНАЦИИ АЛЮМИНИЗИРОВАННЫХ ВЗРЫВЧАТЫХ ВЕЩЕСТВ,"Гогуля М.Ф., Махов М.Н., Долгобородов А.Ю., Бражников М.А., Архипов В.И., Щетинин В.Г.",Физика горения и взрыва,https://www.elibrary.ru/contents.asp?id=33174417,"
Физика горения и взрыва. 
2004. 
Т. 40. № 4.  С. 82-95.
"
МЕТАТЕЛЬНАЯ СПОСОБНОСТЬ И ТЕПЛОТА ВЗРЫВЧАТОГО РАЗЛОЖЕНИЯ АЛЮМИНИЗИРОВАННЫХ ВЗРЫВЧАТЫХ ВЕЩЕСТВ,"Махов М.Н., Гогуля М.Ф., Долгобородов А.Ю., Бражников М.А., Архипов В.И., Пепекин В.И.",Физика горения и взрыва,https://www.elibrary.ru/contents.asp?id=33174417,"
Физика горения и взрыва. 
2004. 
Т. 40. № 4.  С. 96-105.
"
ЭФФЕКТИВНЫЙ МЕТОД РЕШЕНИЯ ДИНАМИЧЕСКИХ ЗАДАЧ ДЛЯ СЛОИСТЫХ СРЕД С РАЗРЫВНЫМИ ГРАНИЧНЫМИ УСЛОВИЯМИ,"Пряхина О.Д., Смирнова А.В.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33732784,"
Прикладная математика и механика. 
2004. 
Т. 68. № 3.  С. 499-506.
"
ОБ УСТОЙЧИВОСТИ ПЛАСТИНЫ ИЗ СПЛАВА С ПАМЯТЬЮ ФОРМЫ ПРИ ПРЯМОМ ТЕРМОУПРУГОМ ФАЗОВОМ ПРЕВРАЩЕНИИ,"Мовчан А.А., Сильченко Л.Г.",Прикладная математика и механика,https://www.elibrary.ru/contents.asp?id=33732729,"
Прикладная математика и механика. 
2004. 
Т. 68. № 1.  С. 60-72.
"
Р-ЧЕТНЫЕ КОРРЕЛЯЦИИ В ИНДУЦИРОВАННОМ ПОЛЯРИЗОВАННЫМИ НЕЙТРОНАМИ ДВОЙНОМ И ТРОЙНОМ ДЕЛЕНИИ ЯДЕР,Кадменский С.Г.,Ядерная физика,https://www.elibrary.ru/contents.asp?id=33734459,"
Ядерная физика. 
2004. 
Т. 67. № 2.  С. 258-266.
"
ИССЛЕДОВАНИЕ BFKL-ДИНАМИКИ ГЛЮОННЫХ РАСПРЕДЕЛЕНИЙ В ПРОЦЕССАХ НЕУПРУГОГО РОЖДЕНИЯ J/ψ-МЕЗОНОВ НА КОЛЛАЙДЕРЕ HERA,"Зотов Н.П., Липатов А.В.",Ядерная физика,https://www.elibrary.ru/contents.asp?id=33734513,"
Ядерная физика. 
2004. 
Т. 67. № 4.  С. 846-858.
"
СНИЖЕНИЕ НИЗКОЧАСТОТНОГО ШУМА И ВИБРАЦИИ СИЛОВЫХ И ЭНЕРГЕТИЧЕСКИХ УСТАНОВОК,Васильев А.В.,Известия Самарского научного центра Российской академии наук,https://www.elibrary.ru/contents.asp?id=33128275,"
Известия Самарского научного центра Российской академии наук. 
2003. 
Т. 5. № 2.  С. 419-429.
"
МАТЕМАТИЧЕСКОЕ МОДЕЛИРОВАНИЕ ТЕПЛОФИЗИЧЕСКИХ И ТЕРМОХИМИЧЕСКИХ ПРОЦЕССОВ ПРИ ГОРЕНИИ ВСПУЧИВАЮЩИХСЯ ОГНЕЗАЩИТНЫХ ПОКРЫТИЙ,"Страхов В.Л., Гаращенко А.Н., Кузнецов Г.В., Рудзинский В.П.",Физика горения и взрыва,https://www.elibrary.ru/contents.asp?id=33725819,"
Физика горения и взрыва. 
2001. 
Т. 37. № 2.  С. 63-73.
"
ОТКРЫТИЯ В ИССЛЕДОВАНИИ ДЕТОНАЦИИ МОЛЕКУЛЯРНЫХ КОНДЕНСИРОВАННЫХ ВЗРЫВЧАТЫХ ВЕЩЕСТВ В XX ВЕКЕ,Дрёмин А.Н.,Физика горения и взрыва,https://www.elibrary.ru/contents.asp?id=33729782,"
Физика горения и взрыва. 
2000. 
Т. 36. № 6.  С. 31-44.
"
ЗОНЫ РЕАКЦИИ ДЕТОНИРУЮЩИХ ТВЕРДЫХ ВЗРЫВЧАТЫХ ВЕЩЕСТВ,"Лобойко Б.Г., Любятинский С.Н.",Физика горения и взрыва,https://www.elibrary.ru/contents.asp?id=33729782,"
Физика горения и взрыва. 
2000. 
Т. 36. № 6.  С. 45-64.
"
