Field1,Field2,Field3_text,Field3_links,Field4
"ИССЛЕДОВАНИЕ РЕЗУЛЬТАТИВНОСТИ ВЫПОЛНЕНИЯ НОРМАТИВОВ ВФСК ГТО I-VI СТУПЕНИ КАК ФАКТОРА, ОПРЕДЕЛЯЮЩЕГО ФИЗИЧЕСКУЮ ПОДГОТОВЛЕННОСТЬ ДЕТЕЙ, ПОДРОСТКОВ И СТУДЕНЧЕСКОЙ МОЛОДЕЖИ РОССИЙСКОЙ ФЕДЕРАЦИИ","Зюрин Э.А., Масягина Н.В., Куренцов В.А., Бобкова Е.Н.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=34552045,"
Вестник спортивной науки. 
2017. 
№ 5.  С. 43-47.
"
ПОКАЗАТЕЛИ ФУНКЦИОНАЛЬНОГО СОСТОЯНИЯ И РЕЗЕРВНЫХ ВОЗМОЖНОСТЕЙ ОРГАНИЗМА КУРСАНТОВ,"Гранкин Н.А., Кузнецова З.М.",Педагогико-психологические и медико-биологические проблемы физической культуры и спорта,https://www.elibrary.ru/contents.asp?id=34540249,"
Педагогико-психологические и медико-биологические проблемы физической культуры и спорта. 
2017. 
Т. 12. № 3.  С. 37-46.
"
"ОЦЕНКА ПОКАЗАТЕЛЕЙ УРОВНЯ ФИЗИЧЕСКОЙ ПОДГОТОВЛЕННОСТИ СТУДЕНТОВ, ЗАНИМАЮЩИХСЯ ПАУЭРЛИФТИНГОМ И СТРИТ ВОРКАУТОМ","Харисов И.Д., Ненашева А.В., Аминов А.С., Цеслицка М.З., Мушкета Р.К.",Человек. Спорт. Медицина,https://www.elibrary.ru/contents.asp?id=34465664,"
Человек. Спорт. Медицина. 
2017. 
Т. 17. № 1.  С. 67-78.
"
МОДЕЛИРОВАНИЕ В СИСТЕМЕ АДАПТАЦИИ И УПРАВЛЕНИЯ СПОРТИВНОЙ ПОДГОТОВКОЙ,"Исаев А.П., Абзалилов Р.Я., Рыбаков В.В., Ненашева А.В., Кораблева Ю.Б.",Человек. Спорт. Медицина,https://www.elibrary.ru/contents.asp?id=34246983,"
Человек. Спорт. Медицина. 
2016. 
Т. 16. № 2.  С. 42-51.
"
ОБОСНОВАНИЕ ЭФФЕКТИВНОСТИ ПРОЕКТИРОВАНИЯ ЗДОРОВЬЕФОРМИРУЮЩЕГО ОБРАЗОВАТЕЛЬНОГО ПРОСТРАНСТВА ШКОЛЫ НА ОСНОВЕ СПОРТИЗАЦИИ ФИЗИЧЕСКОГО ВОСПИТАНИЯ,"Лубышева Л.И., Черепов Е.А.",Человек. Спорт. Медицина,https://www.elibrary.ru/contents.asp?id=34246983,"
Человек. Спорт. Медицина. 
2016. 
Т. 16. № 2.  С. 52-61.
"
КОНТРОЛЬ СКОРОСТНО-СИЛОВЫХ СПОСОБНОСТЕЙ ФУТБОЛИСТОВ НА ЭТАПЕ НАЧАЛЬНОЙ СПЕЦИАЛИЗАЦИИ,"Захарова А.В., Бердникова А.Н.",Человек. Спорт. Медицина,https://www.elibrary.ru/contents.asp?id=34340467,"
Человек. Спорт. Медицина. 
2016. 
Т. 16. № 4.  С. 64-74.
"
АЛАКТАТНАЯ ТРЕНИРОВКА КАК ФАКТОР ПОВЫШЕНИЯ ЭФФЕКТИВНОСТИ ПОДГОТОВКИ ЭЛИТНЫХ ТЯЖЕЛОАТЛЕТОВ,"Сивохин И.П., Федоров А.И., Тапсир М., Огиенко Н.А., Калашников А.П., Комаров О.Ю.",Человек. Спорт. Медицина,https://www.elibrary.ru/contents.asp?id=34340467,"
Человек. Спорт. Медицина. 
2016. 
Т. 16. № 4.  С. 75-86.
"
"ИЗУЧЕНИЕ ОТНОШЕНИЯ РАЗЛИЧНЫХ ГРУПП НАСЕЛЕНИЯ К ВСЕРОССИЙСКОМУ ФИЗКУЛЬТУРНО-СПОРТИВНОМУ КОМПЛЕКСУ ""ГОТОВ К ТРУДУ И ОБОРОНЕ"" (ГТО) КАК ФАКТОРА (УСЛОВИЯ) ЕГО ЭФФЕКТИВНОГО ВНЕДРЕНИЯ (ОПЫТ СОЦИОЛОГИЧЕСКОГО ИССЛЕДОВАНИЯ)","Виноградов П.А., Окуньков Ю.В.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=34111641,"
Вестник спортивной науки. 
2015. 
№ 3.  С. 38-42.
"
ФАКТОРЫ ЭФФЕКТИВНОСТИ СПОРТИВНО-МАССОВОЙ РАБОТЫ В ФИЗКУЛЬТУРНОМ ВУЗЕ,"Стрижак А.П., Денисова В.М., Корольков А.Н.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=34262256,"
Вестник спортивной науки. 
2015. 
№ 6.  С. 53-58.
"
ИСТОРИЯ СПОРТИВНОЙ ПРОПАГАНДЫ В СССР В ПЕРИОД 1945-1991 ГГ,"Истягина-Елисеева Е.А., Бариеникова Е.Е.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=34111641,"
Вестник спортивной науки. 
2015. 
№ 3.  С. 54-57.
"
ФОРМИРОВАНИЕ КУЛЬТУРЫ ЗДОРОВЬЯ СРЕДСТВАМИ ГТО,Назаренко Л.Д.,Педагогико-психологические и медико-биологические проблемы физической культуры и спорта,https://www.elibrary.ru/contents.asp?id=34067679,"
Педагогико-психологические и медико-биологические проблемы физической культуры и спорта. 
2015. 
Т. 10. № 1.  С. 117-124.
"
ИССЛЕДОВАНИЕ ДИНАМИКИ ФИЗИЧЕСКОЙ ПОДГОТОВЛЕННОСТИ СТУДЕНТОВ ПЕДАГОГИЧЕСКИХ И НЕПЕДАГОГИЧЕСКИХ СПЕЦИАЛЬНОСТЕЙ,"Тимошина И.Н., Богатова С.В.",Педагогико-психологические и медико-биологические проблемы физической культуры и спорта,https://www.elibrary.ru/contents.asp?id=34067679,"
Педагогико-психологические и медико-биологические проблемы физической культуры и спорта. 
2015. 
Т. 10. № 1.  С. 146-153.
"
ИСПОЛЬЗОВАНИЕ АКТИВНОСТИ КРЕАТИНФОСФОКИНАЗЫ В ОЦЕНКЕ СРОЧНОЙ И ДОЛГОВРЕМЕННОЙ АДАПТАЦИИ ОРГАНИЗМА СПОРТСМЕНОВ К ТРЕНИРОВОЧНЫМ НАГРУЗКАМ,"Рыбина И.Л., Кузнецова З.М.",Педагогико-психологические и медико-биологические проблемы физической культуры и спорта,https://www.elibrary.ru/contents.asp?id=36980092,"
Педагогико-психологические и медико-биологические проблемы физической культуры и спорта. 
2015. 
Т. 10. № 3.  С. 150-158.
"
ЗНАЧИМОСТЬ РИТМА В СИСТЕМЕ ПРОФЕССИОНАЛЬНОЙ ПЕДАГОГИЧЕСКОЙ И СПОРТИВНОЙ ПОДГОТОВКИ,"Афтимичук О.Е., Кузнецова З.М.",Педагогико-психологические и медико-биологические проблемы физической культуры и спорта,https://www.elibrary.ru/contents.asp?id=34214554,"
Педагогико-психологические и медико-биологические проблемы физической культуры и спорта. 
2015. 
Т. 10. № 2.  С. 28-38.
"
ФИЗИЧЕСКОЕ СОСТОЯНИЕ И ГОТОВНОСТЬ СТУДЕНЧЕСКОЙ МОЛОДЕЖИ К ВЫПОЛНЕНИЮ НОРМАТИВОВ ВСЕРОССИЙСКОГО ФИЗКУЛЬТУРНО-СПОРТИВНОГО КОМПЛЕКСА ГТО 2014 ГОДА,"Перова Е.И., Куренцов В.А., Голубев В.П., Егорычева Э.В.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=34037248,"
Вестник спортивной науки. 
2014. 
№ 2.  С. 55-60.
"
СОЦИАЛЬНЫЕ АСПЕКТЫ УПРАВЛЕНИЯ СПОРТИВНО-ИСТОРИЧЕСКИМ НАСЛЕДИЕМ РОССИЙСКОЙ ФЕДЕРАЦИИ,Истягина-елисеева Е.А.,Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=34038815,"
Вестник спортивной науки. 
2013. 
№ 6.  С. 52-57.
"
ОЦЕНКА ЭФФЕКТИВНОСТИ ФОРМИРОВАНИЯ МОТИВАЦИЙ К ЗАНЯТИЯМ ФИЗИЧЕСКИМИ УПРАЖНЕНИЯМИ И СПОРТОМ У ЛЮДЕЙ С ИНВАЛИДНОСТЬЮ,Махов А.С.,Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33933439,"
Вестник спортивной науки. 
2012. 
№ 3.  С. 52-56.
"
ФОРМИРОВАНИЕ НРАВСТВЕННОГО И ДУХОВНОГО ЗДОРОВЬЯ ЛИЧНОСТИ СРЕДСТВАМИ ФИЗИЧЕСКОЙ И СПОРТИВНОЙ КУЛЬТУРЫ: НАУКА В ПОМОЩЬ ИДЕОЛОГИИ,Передельский А.А.,Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33820036,"
Вестник спортивной науки. 
2012. 
№ 2.  С. 53-56.
"
ИСПОЛЬЗОВАНИЕ СОЧЕТАНИЙ УПРАЖНЕНИЙ РАЗЛИЧНОЙ ИНТЕНСИВНОСТИ В ТРЕНИРОВОЧНОМ ПРОЦЕССЕ ПЛОВЦОВ,"Гилев Г.А., Максимов Н.Е.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33681313,"
Вестник спортивной науки. 
2011. 
№ 2.  С. 12-15.
"
"ПОВЫШЕНИЕ ЭФФЕКТИВНОСТИ ПРОГНОЗИРОВАНИЯ УСПЕШНОСТИ СПОРТСМЕНОВ-ЕДИНОБОРЦЕВ С УЧЕТОМ ГЕНЕТИЧЕСКИХ ОСНОВ РОДОВОЙ, МЕЖВИДОВОЙ И ВНУТРИВИДОВОЙ ОРИЕНТАЦИИ","Таймазов В.А., Бакулев С.Е., Чистяков В.А.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33681313,"
Вестник спортивной науки. 
2011. 
№ 2.  С. 35-38.
"
МЕТОДОЛОГИЯ И ТЕРМИНОЛОГИЯ ЭТНОСПОРТА,Кыласов А.В.,Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33820103,"
Вестник спортивной науки. 
2011. 
№ 5.  С. 41-43.
"
ПОНЯТИЕ И ФОРМЫ СПОРТИВНОЙ КУЛЬТУРЫ ЛИЧНОСТИ,"Столяров В.И., Баринов С.Ю.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33415192,"
Вестник спортивной науки. 
2009. 
№ 6.  С. 17-21.
"
ДОПОЛНИТЕЛЬНЫЕ ЗАНЯТИЯ ФИЗИЧЕСКОЙ КУЛЬТУРОЙ КАК ФАКТОР ПОВЫШЕНИЯ ДВИГАТЕЛЬНОЙ АКТИВНОСТИ СТУДЕНТОВ,"Усатов А.Н., Усатов В.Н.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33414947,"
Вестник спортивной науки. 
2009. 
№ 1.  С. 45-50.
"
РАЗВИТИЕ СВОЙСТВ ПСИХИЧЕСКИХ ПРОЦЕССОВ КАК СОСТАВЛЯЮЩАЯ ПСИХОЛОГИЧЕСКОЙ ПОДГОТОВКИ СПОРТСМЕНА,"Маркиянов О.А., Орлов А.И., Орешкина Т.И.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33410278,"
Вестник спортивной науки. 
2009. 
№ 2.  С. 8-11.
"
ВОЗРОЖДЕНИЕ ОЛИМПИЙСКОЙ ТРАДИЦИИ,"Кузнецова З.М., Симаков Ю.П.",Педагогико-психологические и медико-биологические проблемы физической культуры и спорта,https://www.elibrary.ru/contents.asp?id=33377173,"
Педагогико-психологические и медико-биологические проблемы физической культуры и спорта. 
2009. 
Т. 4. № 1.  С. 15-42.
"
НАУЧНО-МЕТОДИЧЕСКИЕ ОСНОВЫ МНОГОЛЕТНЕЙ ПОДГОТОВКИ СПОРТСМЕНОВ,"Евтух А.В., Квашук П.В., Шустин Б.Н.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33413395,"
Вестник спортивной науки. 
2008. 
№ 4.  С. 16-19.
"
СОСТОЯНИЕ РЕГИОНАЛЬНОГО КРОВООБРАЩЕНИЯ У СПОРТСМЕНОВ ВЫСОКОЙ КВАЛИФИКАЦИИ,"Дратцев Е.Ю., Викулов А.Д., Мельников А.А., Алехин В.В.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33266961,"
Вестник спортивной науки. 
2008. 
№ 3.  С. 32-35.
"
ИННОВАЦИОННЫЕ НАПРАВЛЕНИЯ НАУЧНЫХ ИССЛЕДОВАНИЙ В СФЕРЕ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА,"Бальсевич В.К., Шустин Б.Н.",Вестник спортивной науки,https://www.elibrary.ru/contents.asp?id=33596965,"
Вестник спортивной науки. 
2004. 
№ 2.  С. 3-7.
"
