Field1,Field2,Field3_text,Field3_links,Field4
ПОСТРОЕНИЕ ИЗМЕРИТЕЛЕЙ КОНТАКТНОЙ РАЗНОСТИ ПОТЕНЦИАЛОВ,"Пантелеев К.В., Микитевич В.А., Жарин А.Л.",Приборы и методы измерений,https://elibrary.ru/contents.asp?id=34244372,"
Приборы и методы измерений. 
2016. 
Т. 7. № 1.  С. 7-15.
"
ЭКСПЕРИМЕНТАЛЬНАЯ УСТАНОВКА ДЛЯ ИССЛЕДОВАНИЯ ВЛИЯНИЯ МЕХАНИЧЕСКИХ ВИБРАЦИЙ НА ВЫХОДНЫЕ ПАРАМЕТРЫ РАДИОЭЛЕКТРОННЫХ СРЕДСТВ НА ОСНОВЕ ГИБКИХ МОДУЛЕЙ,"Новоселов С.П., Боцман А.С., Невлюдова В.В.",Приборы и методы измерений,https://elibrary.ru/contents.asp?id=34193070,"
Приборы и методы измерений. 
2015. 
Т. 6. № 2.  С. 156-162.
"
УПРАВЛЕНИЕ ЧУВСТВИТЕЛЬНОСТЬЮ ИНЕРЦИОННОГО ДАТЧИКА С ДИФФЕРЕНЦИАЛЬНЫМ ЭЛЕКТРОСТАТИЧЕСКИМ ПРЕОБРАЗОВАТЕЛЕМ,"Джилавдари И.З., Мекид С.Н., Ризноокая Н.Н.",Приборы и методы измерений,https://elibrary.ru/contents.asp?id=34193070,"
Приборы и методы измерений. 
2015. 
Т. 6. № 2.  С. 163-172.
"
КОНТРОЛЬ КАЧЕСТВА ЭЛЕКТРОЛИТИЧЕСКИХ ТАНТАЛОВЫХ КОНДЕНСАТОРОВ С ИСПОЛЬЗОВАНИЕМ СТРЕСС-ТЕСТА,"Кузнецов П.Л., Муравьев В.В.",Приборы и методы измерений,https://elibrary.ru/contents.asp?id=34171953,"
Приборы и методы измерений. 
2015. 
№ 1 (10).  С. 76-80.
"
"ОЦЕНКА ОБЛАСТИ ВЛИЯНИЯ ЗАГРЯЗНЕННОГО УЧАСТКА ПОЧВЫ ПРИ РЕШЕНИИ ЗАДАЧ РАДИАЦИОННОГО МОНИТОРИНГА МЕТОДОМ "" IN SITU""","Жуковский А.И., Кутень С.А., Хрущинский А.А., Толкачев А.Н., Гузов В.Д., Кожемякин В.А., Чудаков В.А.З.",Приборы и методы измерений,https://elibrary.ru/contents.asp?id=34036603,"
Приборы и методы измерений. 
2014. 
№ 1 (8).  С. 119-125.
"
АВТОМАТИЗИРОВАННЫЙ ФОТОПЛЕТИЗМОГРАФ,"Алексеев В.А., Ардашев С.А., Юран С.И.",Приборы и методы измерений,https://elibrary.ru/contents.asp?id=33965383,"
Приборы и методы измерений. 
2013. 
№ 1 (6).  С. 46-51.
"
МАТЕМАТИЧЕСКОЕ МОДЕЛИРОВАНИЕ ДИСТАНЦИОННОЙ ЗАВИСИМОСТИ РАЗРЕШАЮЩЕЙ СПОСОБНОСТИ СКАНИРУЮЩЕГО ЗОНДА КЕЛЬВИНА,Тявловский А.К.,Приборы и методы измерений,https://elibrary.ru/contents.asp?id=34063371,"
Приборы и методы измерений. 
2012. 
№ 1 (4).  С. 30-36.
"
ЛАБОРАТОРНАЯ СИСТЕМА ДЛЯ ИССЛЕДОВАНИЯ УСТАЛОСТНОЙ ДЕГРАДАЦИИ ФЕРРОМАГНИТНЫХ МАТЕРИАЛОВ И ПРИМЕРЫ ЕЕ РЕАЛИЗАЦИИ,"Бусько В.Н., Винтов Д.А.",Приборы и методы измерений,https://elibrary.ru/contents.asp?id=34065101,"
Приборы и методы измерений. 
2012. 
№ 2 (5).  С. 33-39.
"
МОДЕЛИРОВАНИЕ МЕТРОЛОГИЧЕСКИХ ХАРАКТЕРИСТИК ЕМКОСТНЫХ ПЕРВИЧНЫХ ПРЕОБРАЗОВАТЕЛЕЙ СРЕДСТВ ЗОНДОВОЙ ЭЛЕКТРОМЕТРИИ,"Тявловский А.К., Гусев О.К., Жарин А.Л.",Приборы и методы измерений,https://elibrary.ru/contents.asp?id=34066115,"
Приборы и методы измерений. 
2011. 
№ 1 (2).  С. 122-127.
"
ЭЛЕКТРИЧЕСКИЕ СХЕМЫ ЕМКОСТНЫХ ДАТЧИКОВ МИКРОМЕХАНИЧЕСКОГО ГИРОСКОПА RR-ТИПА,"Некрасов Я.А., Беляева Т.А., Беляев Я.В., Багаева С.В.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33190256,"
Научное приборостроение. 
2008. 
Т. 18. № 1.  С. 91-97.
"
ПРЕДВАРИТЕЛЬНАЯ ОЧИСТКА МАСС-СПЕКТРОМЕТРИЧЕСКИХ СИГНАЛОВ ОТ ШУМОВ С ПОМОЩЬЮ ВЕЙВЛЕТ-ФИЛЬТРОВ,"Заруцкий И.В., Манойлов В.В.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33181682,"
Научное приборостроение. 
2007. 
Т. 17. № 1.  С. 115-120.
"
К ВОПРОСУ ПОСТРОЕНИЯ КОНТУРА ОБРАТНОЙ СВЯЗИ МИКРОМЕХАНИЧЕСКОГО ГИРОСКОПА,"Шадрин Ю.В., Грязин Д.Г., Ковалёв А.С., Лычёв Д.И.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33184669,"
Научное приборостроение. 
2007. 
Т. 17. № 2.  С. 48-53.
"
ИССЛЕДОВАНИЕ РЕЖИМА ФУНКЦИОНИРОВАНИЯ МИКРОМЕХАНИЧЕСКОГО ГИРОСКОПА С СОВМЕЩЕННЫМИ ЧАСТОТАМИ ПО ОСЯМ ПЕРВИЧНЫХ И ВТОРИЧНЫХ КОЛЕБАНИЙ,"Ковалёв А.С., Грязин Д.Г., Шадрин Ю.В., Лычёв Д.И.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33181682,"
Научное приборостроение. 
2007. 
Т. 17. № 1.  С. 91-97.
"
МОДИФИЦИРОВАННЫЕ ВЕЙВЛЕТЫ В ОБРАБОТКЕ ДАННЫХ АНАЛИТИЧЕСКИХ ПРИБОРОВ. I. ОСНОВЫ ТЕОРИИ,Новиков Л.В.,Научное приборостроение,https://elibrary.ru/contents.asp?id=33176365,"
Научное приборостроение. 
2006. 
Т. 16. № 1.  С. 3-15.
"
КОРРЕКЦИЯ ПРОСТРАНСТВЕННЫХ ИСКАЖЕНИЙ В ТОМОГРАФИИ,"Марусина М.Я., Скалецкая Н.Д., Казначеева А.О.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176402,"
Научное приборостроение. 
2005. 
Т. 15. № 3.  С. 77-82.
"
ФОРМИРОВАНИЕ ВРЕМЯ-ЧАСТОТНЫХ ПРЕДСТАВЛЕНИЙ (ДИНАМИЧЕСКОГО СПЕКТРА) НЕСТАЦИОНАРНОГО СИГНАЛА НА ОСНОВЕ ПРЕОБРАЗОВАНИЯ ПРЕДСТАВЛЕНИЙ ИЗВЕСТНОГО ТИПА,Меркушева А.В.,Научное приборостроение,https://elibrary.ru/contents.asp?id=33174793,"
Научное приборостроение. 
2005. 
Т. 15. № 1.  С. 87-93.
"
ВЛИЯНИЕ СУХОГО ТРЕНИЯ НА УСТОЙЧИВОСТЬ ПРИБОРОВ С АВТОМАТИЧЕСКИМ УРАВНОВЕШИВАНИЕМ,Шамберов В.Н.,Научное приборостроение,https://elibrary.ru/contents.asp?id=33176740,"
Научное приборостроение. 
2004. 
Т. 14. № 3.  С. 61-64.
"
СИСТЕМА УПРАВЛЕНИЯ СКАНИРУЮЩИМ ЗОНДОВЫМ МИКРОСКОПОМ,"Голубок А.О., Платунов А.Е., Сапожников И.Д.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176736,"
Научное приборостроение. 
2003. 
Т. 13. № 3.  С. 25-31.
"
АППАРАТНО-ПРОГРАММНЫЙ КОМПЛЕКС ТРАНСПОРТАБЕЛЬНОГО ХРОМАТО-МАСС-СПЕКТРОМЕТРА ТХМС,"Заруцкий И.В., Манойлов В.В.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176737,"
Научное приборостроение. 
2003. 
Т. 13. № 4.  С. 47-54.
"
ПРИБОРНЫЙ КОМПЛЕКС ДЛЯ ПОИСКА И ИССЛЕДОВАНИЯ СИГНАЛОВ ЯМР В МАГНИТОУПОРЯДОЧЕННЫХ ВЕЩЕСТВАХ,"Тарханов В.И., Тутыгин В.С.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176734,"
Научное приборостроение. 
2003. 
Т. 13. № 1.  С. 58-63.
"
МОДЕРНИЗАЦИЯ СИСТЕМЫ РЕГИСТРАЦИИ МАСС-СПЕКТРОМЕТРОВ МИ1201 С НЕПРЕРЫВНОЙ РАЗВЕРТКОЙ,"Шубин В.М., Манойлов В.В., Заруцкий И.В., Воронин Б.М.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176735,"
Научное приборостроение. 
2003. 
Т. 13. № 2.  С. 64-72.
"
МЕТОД АНАЛИТИЧЕСКОГО ИССЛЕДОВАНИЯ ВЛИЯНИЯ СУХОГО ТРЕНИЯ НА ПОВЕДЕНИЕ АВТОРЕГУЛИРУЕМЫХ ДИНАМИЧЕСКИХ СИСТЕМ,Шамберов В.Н.,Научное приборостроение,https://elibrary.ru/contents.asp?id=33176736,"
Научное приборостроение. 
2003. 
Т. 13. № 3.  С. 77-83.
"
"ОТБРАКОВКА ""ВЫБРОСОВ"" И ОЦЕНКА ПАРАМЕТРОВ МАСС-СПЕКТРОМЕТРИЧЕСКИХ СИГНАЛОВ ДЛЯ ПРЕЦИЗИОННОГО ИЗОТОПНОГО АНАЛИЗА","Манойлов В.В., Заруцкий И.В.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176732,"
Научное приборостроение. 
2002. 
Т. 12. № 3.  С. 38-46.
"
ОСНОВЫ ТЕОРИИ РАСЧЕТА ЭЛЕКТРОПНЕВМОМЕХАНИЧЕСКОГО ОБОРУДОВАНИЯ ДЛЯ АНАЛИЗА ДНК,Чернышев А.В.,Научное приборостроение,https://elibrary.ru/contents.asp?id=33176730,"
Научное приборостроение. 
2002. 
Т. 12. № 1.  С. 53-65.
"
ДИНАМИКА НЕСТАЦИОНАРНЫХ СИСТЕМ С РАВНОМЕРНО ИЗМЕНЯЮЩИМИСЯ ВО ВРЕМЕНИ КОЭФФИЦИЕНТАМИ,"Богословский С.В., Богословский В.С.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176732,"
Научное приборостроение. 
2002. 
Т. 12. № 3.  С. 83-92.
"
ВЛИЯНИЕ КОЭФФИЦИЕНТОВ И ПРЕДЕЛОВ ИНТЕГРИРОВАНИЯ ВЕЙВЛЕТ-ФУНКЦИИ МОРЛЕ НА ТОЧНОСТЬ РЕЗУЛЬТАТОВ АНАЛИЗА ГАРМОНИЧЕСКИХ СИГНАЛОВ С НЕСТАЦИОНАРНЫМИ ПАРАМЕТРАМИ,"Потехин Д.С., Тетерин Е.П., Тарасов И.Е.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176730,"
Научное приборостроение. 
2002. 
Т. 12. № 1.  С. 90-95.
"
Р. Н. ГАЛЛЬ - ВЫДАЮЩИЙСЯ УЧЕНЫЙ И РАЗРАБОТЧИК АНАЛИТИЧЕСКИХ ПРИБОРОВ,"Курочкин В.Е., Галль Л.Н., Иркаев С.М., Холин Н.А., Иванов А.П., Леднев В.А., Медынский Г.С.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176728,"
Научное приборостроение. 
2001. 
Т. 11. № 3.  С. 100-104.
"
ОПТИМИЗАЦИЯ УПРАВЛЕНИЯ МАГНИТНЫМ ПОДВЕСОМ В ДАТЧИКАХ,"Сапожников Г.А., Богословский С.В.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176728,"
Научное приборостроение. 
2001. 
Т. 11. № 3.  С. 76-86.
"
ИДЕНТИФИКАЦИЯ ДИНАМИЧЕСКИХ ХАРАКТЕРИСТИК ЛЕТАТЕЛЬНОГО АППАРАТА ПО РЕЗУЛЬТАТАМ АЭРОМАГНИТНОГО ЭКСПЕРИМЕНТА,"Богословский С.В., Пантелеев А.С.",Научное приборостроение,https://elibrary.ru/contents.asp?id=33176727,"
Научное приборостроение. 
2001. 
Т. 11. № 2.  С. 78-85.
"
ОПРЕДЕЛЕНИЕ ЗНАЧЕНИЙ ПРИСОЕДИНЕННЫХ МАСС ВОДЫ ПРИ ВЕРТИКАЛЬНЫХ КОЛЕБАНИЯХ ВОЛНОМЕРНЫХ БУЕВ,Грязин Д.Г.,Научное приборостроение,https://elibrary.ru/contents.asp?id=33176723,"
Научное приборостроение. 
2000. 
Т. 10. № 2.  С. 72-75.
"
