Field1,Field2,Field3_text,Field3_links,Field4
ТЕРМИЧЕСКАЯ СТАБИЛЬНОСТЬ И КОРРОЗИОННАЯ СТОЙКОСТЬ УЛЬТРАМЕЛКОЗЕРНИСТОГО ВЫСОКОЭНТРОПИЙНОГО СПЛАВА FE30NI30MN30CR10,"Нестеров К.М., Фаррахов Р.Г., Аубакирова В.Р., Исламгалиев Р.К., Сиразеева А.Р., Абуайяш А.",Frontier Materials & Technologies,https://www.elibrary.ru/contents.asp?id=50046934,"
Frontier Materials & Technologies. 
2022. 
№ 4.  С. 81-89.
"
ПОВЫШЕНИЕ ИЗНОСОСТОЙКОСТИ РАДИАЛЬНОГО ПОДШИПНИКА С НЕСТАНДАРТНЫМ ОПОРНЫМ ПРОФИЛЕМ И ПОЛИМЕРНЫМ ПОКРЫТИЕМ НА ПОВЕРХНОСТИ ВАЛА С УЧЕТОМ ЗАВИСИМОСТИ ВЯЗКОСТИ ОТ ДАВЛЕНИЯ,"Абдулрахман Х.Н., Кирищиева В.И., Мукутадзе М.А., Шведова В.Е.",Frontier Materials & Technologies,https://www.elibrary.ru/contents.asp?id=50046934,"
Frontier Materials & Technologies. 
2022. 
№ 4.  С. 9-17.
"
РАЗРАБОТКА ГИБКОГО ИНДУКЦИОННОГО НАГРЕВАТЕЛЯ ВНУТРЕННЕЙ ИЗОЛЯЦИИ СВАРНОГО СТЫКА ТРУБОПРОВОДОВ,Никитин Ю.А.,Frontier Materials & Technologies,https://www.elibrary.ru/contents.asp?id=50046934,"
Frontier Materials & Technologies. 
2022. 
№ 4.  С. 90-101.
"
АДДИТИВНОЕ ПРОИЗВОДСТВО ИЗДЕЛИЙ С ПРОСТРАНСТВЕННЫМ АРМИРОВАНИЕМ НЕПРЕРЫВНЫМ ВОЛОКНОМ,"Торубаров И.С., Дроботов А.В., Гущин И.А., Вдовин Д.С., Плотников А.Л., Яковлев А.А.",Frontier Materials & Technologies,https://www.elibrary.ru/contents.asp?id=48861161,"
Frontier Materials & Technologies. 
2022. 
№ 2.  С. 92-104.
"
КОМБИНАЦИЯ КРУГОВЫХ ДВИЖЕНИЙ В МАШИНАХ И МЕХАНИЗМАХ,Попов И.П.,Frontier Materials & Technologies,https://www.elibrary.ru/contents.asp?id=47944745,"
Frontier Materials & Technologies. 
2021. 
№ 4.  С. 48-56.
"
ПРОГРАММА УПРАВЛЕНИЯ ДЛЯ НЕКОМПЛАНАРНОГО ГЕЛИОЦЕНТРИЧЕСКОГО ПЕРЕЛЁТА К ВЕНЕРЕ КОСМИЧЕСКОГО АППАРАТА С НЕИДЕАЛЬНО ОТРАЖАЮЩИМ СОЛНЕЧНЫМ ПАРУСОМ,Хабибуллин Р.М.,"Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=42273311,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2019. 
Т. 18. № 4.  С. 117-128.
"
ПРОГНОЗИРОВАНИЕ ПОГРЕШНОСТЕЙ СБОРКИ ИЗДЕЛИЙ С ИСПОЛЬЗОВАНИЕМ ДЕЙСТВИТЕЛЬНЫХ МОДЕЛЕЙ ДЕТАЛЕЙ,"Елисеев Ю.С., Болотов М.А., Печенин В.А., Грачев И.А., Кудашов Е.В.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=38503264,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2019. 
Т. 18. № 2.  С. 128-137.
"
МАТЕМАТИЧЕСКАЯ МОДЕЛЬ РАСЧЁТА МАССЫ ТЕПЛООБМЕННИКА В ЗАДАЧАХ ОПТИМИЗАЦИИ ПАРАМЕТРОВ РАБОЧЕГО ПРОЦЕССА АВИАЦИОННЫХ ГАЗОТУРБИННЫХ ДВИГАТЕЛЕЙ,"Кузьмичёв В.С., Омар Х.Х.О., Ткаченко А.Ю., Бобрик А.А.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=41219279,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2019. 
Т. 18. № 3.  С. 67-80.
"
ПЕРСПЕКТИВЫ ПРИМЕНЕНИЯ АДДИТИВНЫХ ТЕХНОЛОГИЙ ДЛЯ СОЗДАНИЯ ДЕТАЛЕЙ И УЗЛОВ АВИАЦИОННЫХ ГАЗОТУРБИННЫХ ДВИГАТЕЛЕЙ И ПРЯМОТОЧНЫХ ВОЗДУШНО-РЕАКТИВНЫХ ДВИГАТЕЛЕЙ,"Магеррамова Л.А., Ножницкий Ю.А., Волков С.А., Волков М.Е., Чепурнов В.Ж., Белов С.В., Вербанов И.С., Заикин С.В.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=41219279,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2019. 
Т. 18. № 3.  С. 81-98.
"
КРАТКИЙ ОБЗОР И АНАЛИЗ ПРИМЕРОВ ИМИТАЦИОННОГО МОДЕЛИРОВАНИЯ СУДОВЫХ ЭНЕРГЕТИЧЕСКИХ УСТАНОВОК И ИХ ЭЛЕМЕНТОВ,"Медведев В.В., Хруцкий О.В., Равин А.А.",Морские интеллектуальные технологии,https://www.elibrary.ru/contents.asp?id=36995111,"
Морские интеллектуальные технологии. 
2018. 
№ 4-1 (42).  С. 133-139.
"
ОСОБЕННОСТИ ТЕХНОЛОГИИ ПРОЕКТИРОВАНИЯ ГРЕБНЫХ ВИНТОВ ТРАНСПОРТНЫХ СУДОВ ЛЕДОВОГО ПЛАВАНИЯ,"Дарчиев Г.К., Пустошный А.В.",Морские интеллектуальные технологии,https://www.elibrary.ru/contents.asp?id=36997741,"
Морские интеллектуальные технологии. 
2018. 
№ 4-4 (42).  С. 16-22.
"
АЛЬТЕРНАТИВНЫЕ ТЕХНОЛОГИИ ВОССТАНОВЛЕНИЯ ИЗНОШЕННЫХ ДЕТАЛЕЙ СУДОВОЙ ТЕХНИКИ,"Голубев Н.Ф., Кузьмин В.И., Мироненко И.Г., Токарев А.О., Федотова Е.С.",Морские интеллектуальные технологии,https://www.elibrary.ru/contents.asp?id=36997741,"
Морские интеллектуальные технологии. 
2018. 
№ 4-4 (42).  С. 43-49.
"
МЕТОД ОБЕСПЕЧЕНИЯ ВОЗМОЖНОСТИ СБОРКИ ТРУБОПРОВОДОВ С УЧЁТОМ ОСОБЕННОСТЕЙ ПРОЕКТНОЙ ТРАССИРОВКИ СУДОВЫХ СИСТЕМ,"Сахно К.Н., До М.Т., Саадати П.А., Саббир М.М.",Морские интеллектуальные технологии,https://www.elibrary.ru/contents.asp?id=36997741,"
Морские интеллектуальные технологии. 
2018. 
№ 4-4 (42).  С. 50-56.
"
ЭФФЕКТИВНОСТЬ СТУПЕНЕЙ ОСЕВОЙ МИКРОТУРБИНЫ С ЧАСТИЧНОЙ ИНТЕГРАЦИЕЙ РАБОЧЕГО КОЛЕСА В СОПЛОВОЙ АППАРАТ,"Фершалов А.Ю., Камаев Н.А., Поршкевич В.В.",Морские интеллектуальные технологии,https://www.elibrary.ru/contents.asp?id=36997741,"
Морские интеллектуальные технологии. 
2018. 
№ 4-4 (42).  С. 71-75.
"
ВОЗМОЖНОСТИ ПРИМЕНЕНИЯ НЕЙРОСЕТЕВЫХ ТЕХНОЛОГИЙ ПРИ ПРОЕКТИРОВАНИИ КОРПУСА СУДНА,"Грибов К.В., Гутник А.А., Малявкина М.Б.",Морские интеллектуальные технологии,https://www.elibrary.ru/contents.asp?id=36360130,"
Морские интеллектуальные технологии. 
2018. 
№ 3-1 (41).  С. 84-93.
"
ВЫБОР МАТЕРИАЛОВ ДЛЯ ИЗГОТОВЛЕНИЯ РАЗМЕРОСТАБИЛЬНЫХ НЕСУЩИХ КОНСТРУКЦИЙ,"Биткин В.Е., Жидкова О.Г., Комаров В.А.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=34963330,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2018. 
Т. 17. № 1.  С. 100-117.
"
ДВИГАТЕЛЬНЫЕ УСТАНОВКИ И РАКЕТНЫЕ ДВИГАТЕЛИ МАЛОЙ ТЯГИ НА РАЗЛИЧНЫХ ФИЗИЧЕСКИХ ПРИНЦИПАХ ДЛЯ СИСТЕМ УПРАВЛЕНИЯ МАЛЫХ И СВЕРХМАЛЫХ КОСМИЧЕСКИХ АППАРАТОВ,"Рыжков В.В., Сулинов А.В.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=36588886,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2018. 
Т. 17. № 4.  С. 115-128.
"
ТОПОЛОГИЧЕСКАЯ ОПТИМИЗАЦИЯ СИЛОВЫХ КОНСТРУКЦИЙ МЕТОДОМ ВЫПУКЛОЙ ЛИНЕАРИЗАЦИИ,"Кишов Е.А., Комаров В.А.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=34963330,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2018. 
Т. 17. № 1.  С. 137-149.
"
СРАВНЕНИЕ РАЗЛИЧНЫХ МЕТОДИК РАСЧЁТА ТЕПЛОВЫДЕЛЕНИЯ В РАДИАЛЬНО-УПОРНЫХ ШАРИКОПОДШИПНИКАХ,"Петров Н.И., Лаврентьев Ю.Л.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=35171103,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2018. 
Т. 17. № 2.  С. 154-163.
"
СОВЕРШЕНСТВОВАНИЕ МЕТОДОВ ВИБРОДИАГНОСТИКИ ИЗНОСА ЗУБЬЕВ ШЕСТЕРЁН ДИФФЕРЕНЦИАЛЬНОГО РЕДУКТОРА ТУРБОВИНТОВОГО ДВИГАТЕЛЯ,"Авраменко А.А., Крючков А.Н., Плотников С.М., Сундуков Е.В., Сундуков А.Е.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=36334560,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2018. 
Т. 17. № 3.  С. 16-26.
"
КОМПОЗИЦИОННЫЕ МАТЕРИАЛЫ В АВТОМОБИЛЬНОЙ ПРОМЫШЛЕННОСТИ (ОБЗОР),"Тимошков П.Н., Хрульков А.В., Язвенко Л.Н.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=34483356,"
Труды ВИАМ. 
2017. 
№ 6 (54).  С. 7.
"
ПРИМЕНЕНИЕ МЕТОДОВ МАТЕМАТИЧЕСКОГО МОДЕЛИРОВАНИЯ ДЛЯ ОЦЕНКИ ВЛИЯНИЯ НЕОДНОРОДНОСТИ ВХОДНОГО ПОТОКА НА ПАРАМЕТРЫ И ХАРАКТЕРИСТИКИ АВИАЦИОННОГО ГТД,"Эзрохи Ю.А., Хорева Е.А.",Аэрокосмический научный журнал,https://www.elibrary.ru/contents.asp?id=35045282,"
Аэрокосмический научный журнал. 
2017. 
№ 3.  С. 1-19.
"
ОРДИНАРНЫЕ МАТЕМАТИЧЕСКИЕ МОДЕЛИ В ЗАДАЧАХ РАСЧЕТА ПАРАМЕТРОВ АВИАЦИОННЫХ ГТД,"Хорева Е.А., Эзрохи Ю.А.",Аэрокосмический научный журнал,https://www.elibrary.ru/contents.asp?id=34475333,"
Аэрокосмический научный журнал. 
2017. 
№ 1.  С. 1-14.
"
СОВЕРШЕНСТВОВАНИЕ ТЕХНОЛОГИИ ПРОВЕДЕНИЯ ТЕПЛОВЫХ ИСПЫТАНИЙ ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ АВТОНОМНЫХ КОМПЛЕКСОВ,"Чугунков В.В., Плотников И.С.",Аэрокосмический научный журнал,https://www.elibrary.ru/contents.asp?id=34475333,"
Аэрокосмический научный журнал. 
2017. 
№ 1.  С. 15-22.
"
СРАВНИТЕЛЬНЫЙ АНАЛИЗ РАСЧЕТОВ ПРЕДЕЛЬНОЙ ПРОЧНОСТИ ТАНКЕРОВ И НАВАЛОЧНЫХ СУДОВ,"Манухин В.А., Тряскин В.Н.",Морские интеллектуальные технологии,https://www.elibrary.ru/contents.asp?id=34255298,"
Морские интеллектуальные технологии. 
2016. 
№ 2-1 (32).  С. 9-13.
"
ПАЙКА БЕРИЛЛИЕВОГО ОКНА В МЕДНУЮ РАМУ СЕРЕБРЯНЫМ ПРИПОЕМ,"Фоканов А.Н., Подуражная В.Ф., Тебякин А.В., Каськов В.С.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=34329479,"
Труды ВИАМ. 
2016. 
№ 11 (47).  С. 1.
"
ЛИТЕЙНЫЕ МАГНИЕВЫЕ СПЛАВЫ (ОБЗОР),"Трофимов Н.В., Леонов А.А., Дуюнова В.А., Уридия З.П.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=34336109,"
Труды ВИАМ. 
2016. 
№ 12 (48).  С. 1.
"
ТЕХНОЛОГИЧЕСКИЕ ОСОБЕННОСТИ МЕХАНООБРАБОТКИ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ ПРИ ИЗГОТОВЛЕНИИ ДЕТАЛЕЙ КОНСТРУКЦИЙ (ОБЗОР),"Раскутин А.Е., Хрульков А.В., Гирш Р.И.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=34260733,"
Труды ВИАМ. 
2016. 
№ 9 (45).  С. 12.
"
УСТАНОВЛЕНИЕ ПРИЧИН ОБРАЗОВАНИЯ ПОРИСТОСТИ ПРИ ИЗГОТОВЛЕНИИ ПКМ,"Душин М.И., Донецкий К.И., Караваев Р.Ю.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=34244392,"
Труды ВИАМ. 
2016. 
№ 6 (42).  С. 8.
"
ГИДРАВЛИЧЕСКИЕ МЕХАНИЗМЫ ПОДЪЕМА ДЛЯ УСТАНОВОЧНЫХ АГРЕГАТОВ,Новожилов Б.М.,Аэрокосмический научный журнал,https://www.elibrary.ru/contents.asp?id=34336698,"
Аэрокосмический научный журнал. 
2016. 
№ 6.  С. 15-25.
"
"АНАЛИЗ, ПРОГНОЗИРОВАНИЕ И УПРАВЛЕНИЕ УДАРНЫМ ВОЗДЕЙСТВИЕМ НА ОБЪЕКТ ПОДЪЕМА ПРИ ПЕРЕКЛЮЧЕНИИ СТУПЕНЕЙ ГИДРОЦИЛИНДРА","Кобызев С.В., Ломакин В.В.",Аэрокосмический научный журнал,https://www.elibrary.ru/contents.asp?id=34336698,"
Аэрокосмический научный журнал. 
2016. 
№ 6.  С. 49-68.
"
"ЭКРАНИРОВАННЫЕ РАДИАЦИОННЫЕ ТЕПЛООБМЕННИКИ КОСМИЧЕСКИХ АППАРАТОВ ДЛЯ ИСПОЛЬЗОВАНИЯ НА ДНЕВНОЙ ПОВЕРХНОСТИ МЕРКУРИЯ, ЛУНЫ И АСТЕРОИДОВ ВНУТРЕННЕЙ ЧАСТИ СОЛНЕЧНОЙ СИСТЕМЫ",Игрицкий В.А.,Аэрокосмический научный журнал,https://www.elibrary.ru/contents.asp?id=34336698,"
Аэрокосмический научный журнал. 
2016. 
№ 6.  С. 69-93.
"
ИССЛЕДОВАНИЕ ПРОЦЕССОВ ИСТЕЧЕНИЯ ЖИДКОСТИ ИЗ МАЛОРАСХОДНЫХ ЦЕНТРОБЕЖНЫХ ФОРСУНОК ЖИДКОСТНОГО РАКЕТНОГО ДВИГАТЕЛЯ МАЛОЙ ТЯГИ,Сёмкин Е.В.,"Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=34420448,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2016. 
Т. 15. № 4.  С. 150-161.
"
ОЦЕНКА ВЛИЯНИЯ ЧИСЛА ЛОПАСТЕЙ И ДИАМЕТРА НА ШУМ ВОЗДУШНОГО ВИНТА,"Мошков П.А., Самохин В.Ф.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=34346391,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2016. 
Т. 15. № 3.  С. 25-34.
"
ЛАЗЕРНАЯ ПОРОШКОВАЯ ВОССТАНОВИТЕЛЬНАЯ НАПЛАВКА ЛОПАТОК ГАЗОТУРБИННОГО ДВИГАТЕЛЯ,"Корсмик Р.С., Туричин Г.А., Климова-Корсмик О.Г., Земляков Е.В., Бабкин К.Д.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=34346391,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2016. 
Т. 15. № 3.  С. 60-69.
"
ИССЛЕДОВАНИЕ РАБОЧЕГО ПРОЦЕССА КАМЕР СГОРАНИЯ В СОСТАВЕ ГТД,"Маркушин А.Н., Бакланов А.В.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=34346391,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2016. 
Т. 15. № 3.  С. 81-89.
"
ОСОБЕННОСТИ КОМПЬЮТЕРНОГО МОДЕЛИРОВАНИЯ РАБОЧЕГО ПРОЦЕССА МАЛОРАЗМЕРНЫХ ГАЗОТУРБИННЫХ ДВИГАТЕЛЕЙ,"Кузьмичев В.С., Ткаченко А.Ю., Остапюк Я.А.","Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение",https://www.elibrary.ru/contents.asp?id=34420448,"
Вестник Самарского университета. Аэрокосмическая техника, технологии и машиностроение. 
2016. 
Т. 15. № 4.  С. 91-101.
"
СОВРЕМЕННЫЕ ТЕХНОЛОГИИ ОБРАБОТКИ МЕТАЛЛОВ ДАВЛЕНИЕМ,"Разуваев Е.И., Моисеев Н.В., Капитаненко Д.В., Бубнов М.В.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=34050696,"
Труды ВИАМ. 
2015. 
№ 2.  С. 3.
"
ВЛИЯНИЕ ТЕРМИЧЕСКОЙ ОБРАБОТКИ НА ХАРАКТЕРИСТИКИ СВАРНЫХ СОЕДИНЕНИЙ ВЫСОКОПРОЧНЫХ АЛЮМИНИЙЛИТИЕВЫХ СПЛАВОВ,"Лукин В.И., Иода Е.Н., Пантелеев М.Д., Скупов А.А.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=34060752,"
Труды ВИАМ. 
2015. 
№ 4.  С. 6.
"
КОРРОЗИОННАЯ СТОЙКОСТЬ ЛИСТОВ СПЛАВА Д16Ч.-Т В МОРСКИХ СУБТРОПИКАХ,Семенычев В.В.,Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=33969930,"
Труды ВИАМ. 
2014. 
№ 7.  С. 11.
"
МОЛНИЕЗАЩИТА И ВСТРОЕННЫЙ КОНТРОЛЬ ДЛЯ КОНСТРУКЦИЙ ИЗ ПКМ,"Гуляев И.Н., Гуняева А.Г., Раскутин А.Е., Федотов М.Ю., Сорокин К.В.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=33832482,"
Труды ВИАМ. 
2013. 
№ 4.  С. 10.
"
ИССЛЕДОВАНИЕ ВОЗМОЖНОСТИ ПОВЫШЕНИЯ СЛУЖЕБНЫХ ХАРАКТЕРИСТИК ЛОПАТОК КОМПРЕССОРА ГТД МЕТОДОМ ИОННОГО МОДИФИЦИРОВАНИЯ ПОВЕРХНОСТИ,"Мубояджян С.А., Луценко А.Н., Александров Д.А., Горлов Д.С.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=33990780,"
Труды ВИАМ. 
2013. 
№ 1.  С. 2.
"
ИССЛЕДОВАНИЕ ПОЛИМЕРНЫХ КОНСТРУКЦИОННЫХ МАТЕРИАЛОВ ПРИ ВОЗДЕЙСТВИИ КЛИМАТИЧЕСКИХ ФАКТОРОВ И НАГРУЗОК В ЛАБОРАТОРНЫХ И НАТУРНЫХ УСЛОВИЯХ,"Ефимов В.А., Шведкова А.К., Коренькова Т.Г., Кириллов В.Н.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=33990780,"
Труды ВИАМ. 
2013. 
№ 1.  С. 5.
"
ПЕРСПЕКТИВНЫЕ АРМИРУЮЩИЕ ВЫСОКОТЕМПЕРАТУРНЫЕ ВОЛОКНА ДЛЯ МЕТАЛЛИЧЕСКИХ И КЕРАМИЧЕСКИХ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ,"Каблов Е.Н., Щетанов Б.В., Ивахненко Ю.А., Балинова Ю.А.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=33990781,"
Труды ВИАМ. 
2013. 
№ 2.  С. 5.
"
ЗАЩИТНЫЕ ВЫСОКОТЕМПЕРАТУРНЫЕ ПОКРЫТИЯ ДЛЯ КОМПОЗИЦИОННЫХ МАТЕРИАЛОВ НА ОСНОВЕ SIC,"Лебедева Ю.Е., Попович Н.В., Орлова Л.А.",Труды ВИАМ,https://www.elibrary.ru/contents.asp?id=33990781,"
Труды ВИАМ. 
2013. 
№ 2.  С. 6.
"
