Field1,Field2,Field3_text,Field3_links,Field4
ТЕПЛОВОЙ ЭФФЕКТ БЕЙНИТНОГО ПРЕВРАЩЕНИЯ В ТРУБНЫХ СТАЛЯХ ПРИ УСКОРЕННОМ ОХЛАЖДЕНИИ,"Лобанов М.Л., Русаков Г.М., Урцев В.Н., Краснов М.Л., Мокшин Е.Д., Шмаков А.В., Платов С.И.",Письма о материалах,https://elibrary.ru/contents.asp?id=35664408,"
Письма о материалах. 
2018. 
Т. 8. № 3 (31).  С. 246-251.
"
ВЛИЯНИЕ НЕПРЕРЫВНОГО И ГАЗОЦИКЛИЧЕСКОГО ПЛАЗМЕННОГО АЗОТИРОВАНИЯ НА КАЧЕСТВО НАНОСТРУКТУРИРОВАННОЙ ПОВЕРХНОСТИ АУСТЕНИТНОЙ НЕРЖАВЕЮЩЕЙ СТАЛИ,"Макаров А.В., Гаврилов Н.В., Самойлова Г.В., Мамаев А.С., Осинцева А.Л., Саврай Р.А.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=34479316,"
Обработка металлов (технология, оборудование, инструменты). 
2017. 
№ 2 (75).  С. 55-66.
"
МЕЖКРИТИЧЕСКАЯ ЗАКАЛКА НИЗКОУГЛЕРОДИСТОЙ СТАЛИ С ПОЛУЧЕНИЕМ ДИСПЕРСНОЙ МНОГОФАЗНОЙ СТРУКТУРЫ,"Панов Д.О., Барсукова Т.Ю., Смирнов А.И., Орлова Е.Н., Симонов Ю.Н.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=34548050,"
Обработка металлов (технология, оборудование, инструменты). 
2017. 
№ 4 (77).  С. 6-18.
"
"МИКРОСТРУКТУРА И ФАЗОВЫЙ СОСТАВ ЖАРОПРОЧНОГО СПЛАВА ЖС32 ПОСЛЕ СЕЛЕКТИВНОГО ЛАЗЕРНОГО СПЛАВЛЕНИЯ, ВАКУУМНОЙ ТЕРМИЧЕСКОЙ ОБРАБОТКИ И ГОРЯЧЕГО ИЗОСТАТИЧЕСКОГО ПРЕССОВАНИЯ","Заводов А.В., Петрушин Н.В., Зайцев Д.В.",Письма о материалах,https://elibrary.ru/contents.asp?id=34480100,"
Письма о материалах. 
2017. 
Т. 7. № 2 (26).  С. 111-116.
"
ФАЗОВЫЕ ИЗМЕНЕНИЯ В КОМПОЗИЦИОННОМ СПЛАВЕ АК12ММГН-18%SICP ПОСЛЕ ИНТЕНСИВНОЙ ПЛАСТИЧЕСКОЙ ДЕФОРМАЦИИ И ОТЖИГА,"Халикова Г.Р., Корзникова Г.Ф., Трифонов В.Г.",Письма о материалах,https://elibrary.ru/contents.asp?id=34468159,"
Письма о материалах. 
2017. 
Т. 7. № 1 (25).  С. 3-7.
"
ФОРМИРОВАНИЕ НЕОДНОРОДНОЙ СТРУКТУРЫ ЖЕЛЕЗОУГЛЕРОДИСТЫХ СПЛАВОВ СПЕКАНИЕМ ЧАСТИЦ РАЗНОРОДНЫХ СТАЛЕЙ,Никулина А.А.,"Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=34258815,"
Обработка металлов (технология, оборудование, инструменты). 
2016. 
№ 3 (72).  С. 52-61.
"
ВЛИЯНИЕ СОСТАВА НАСЫЩАЮЩИХ ПОРОШКОВЫХ СРЕД НА СТРУКТУРУ И СВОЙСТВА ДИФФУЗИОННЫХ КАРБИДНЫХ СЛОЕВ,"Бутуханов В.А., Лыгденов Б.Д.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=34242360,"
Обработка металлов (технология, оборудование, инструменты). 
2016. 
№ 2 (71).  С. 80-86.
"
ОЦЕНКА ЭФФЕКТИВНОСТИ СПОСОБОВ ВОЛОЧЕНИЯ С КРУЧЕНИЕМ ПРИ ИЗГОТОВЛЕНИИ УГЛЕРОДИСТОЙ ПРОВОЛОКИ С УМЗ-СТРУКТУРОЙ,"Харитонов В.А., Усанов М.Ю.",Письма о материалах,https://elibrary.ru/contents.asp?id=34265546,"
Письма о материалах. 
2016. 
Т. 6. № 2 (22).  С. 116-121.
"
ТЕРМОМЕХАНИЧЕСКОЕ ПОВЕДЕНИЕ ИНТЕРМЕТАЛЛИДНЫХ СПЛАВОВ СИСТЕМ NI-AL-CO И TI-AL-NB ПРИ ИЗОТЕРМИЧЕСКОЙ ДЕФОРМАЦИИ,"Каблов Е.Н., Оспенникова О.Г., Кучеряев В.В., Розененкова В.А., Миронова Н.А., Капитаненко Д.В.",Письма о материалах,https://elibrary.ru/contents.asp?id=34265827,"
Письма о материалах. 
2016. 
Т. 6. № 3 (23).  С. 189-194.
"
ПОВЫШЕНИЕ ЖАРОСТОЙКОСТИ ТИТАНОВОГО СПЛАВА ВТ20 ПУТЕМ ФОРМИРОВАНИЯ КОМПОЗИЦИОННЫХ ЭЛЕКТРОИСКРОВЫХ TI 3AL+AL/AL 2O 3 ПОКРЫТИЙ,Бурков А.А.,Письма о материалах,https://elibrary.ru/contents.asp?id=34216910,"
Письма о материалах. 
2015. 
Т. 5. № 4 (20).  С. 371-375.
"
"СТРУКТУРА И МЕХАНИЧЕСКИЕ СВОЙСТВА ИНТЕРМЕТАЛЛИДА NI 3AL, ПОЛУЧЕННОГО ПО ТЕХНОЛОГИИ ИСКРОВОГО ПЛАЗМЕННОГО СПЕКАНИЯ МЕХАНИЧЕСКИ АКТИВИРОВАННОЙ ПОРОШКОВОЙ СМЕСИ ""NI - AL""",Шевцова Л.И.,"Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33983623,"
Обработка металлов (технология, оборудование, инструменты). 
2014. 
№ 3 (64).  С. 21-27.
"
"КОНТАКТНАЯ ВЫНОСЛИВОСТЬ NICRBSI ПОКРЫТИЙ, ПОЛУЧЕННЫХ МЕТОДОМ ГАЗОПОРОШКОВОЙ ЛАЗЕРНОЙ НАПЛАВКИ","Саврай Р.А., Макаров А.В., Соболева Н.Н., Малыгина И.Ю., Осинцева А.Л.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=34036881,"
Обработка металлов (технология, оборудование, инструменты). 
2014. 
№ 4 (65).  С. 43-51.
"
ПОЛУЧЕНИЕ ИЗНОСОСТОЙКИХ ПОКРЫТИЙ НА ТИТАНОВЫХ СПЛАВАХ МЕТОДОМ ВНЕВАКУМНОЙ ЭЛЕКТРОННО-ЛУЧЕВОЙ ОБРАБОТКИ,"Ленивцева О.Г., Батаев И.А., Голковский М.Г., Самойленко В.В., Доставалов Р.А.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33845548,"
Обработка металлов (технология, оборудование, инструменты). 
2013. 
№ 3 (60).  С. 103-109.
"
ВЛИЯНИЕ СОСТАВА НАСЫЩАЮЩИХ ОБМАЗОК НА СТРУКТУРУ И СВОЙСТВА БОРОАЛИТИРОВАННОГО СЛОЯ,"Сизов И.Г., Полянский И.П., Мишигдоржийн У.Л., Махаров Д.М.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33820269,"
Обработка металлов (технология, оборудование, инструменты). 
2013. 
№ 1 (58).  С. 22-25.
"
"ВЛИЯНИЕ ТЕМПЕРАТУРЫ НАГРЕВА НА СТРУКТУРУ И МЕХАНИЧЕСКИЕ СВОЙСТВА МАТЕРИАЛА, ПОЛУЧЕННОГО ИСКРОВЫМ ПЛАЗМЕННЫМ СПЕКАНИЕМ ПОРОШКА ПН85Ю15","Шевцова Л.И., Батаев И.А., Мали В.И., Анисимов А.Г., Лазуренко Д.В., Самейщева Т.С.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33926664,"
Обработка металлов (технология, оборудование, инструменты). 
2013. 
№ 4 (61).  С. 35-42.
"
УПРОЧНЯЮЩАЯ ФРИКЦИОННАЯ ОБРАБОТКА NICRBSI ЛАЗЕРНОГО ПОКРЫТИЯ,"Соболева Н.Н., Макаров А.В., Малыгина И.Ю.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33926664,"
Обработка металлов (технология, оборудование, инструменты). 
2013. 
№ 4 (61).  С. 79-85.
"
ВЛИЯНИЕ МЕДИ НА АНТИФРИКЦИОННЫЕ СВОЙСТВА СЕРЫХ ЧУГУНОВ,"Степанова Н.В., Вивек К., Кузнецов В.А., Попелюх П.А., Головин Е.Д.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33734997,"
Обработка металлов (технология, оборудование, инструменты). 
2012. 
№ 1 (54).  С. 81-84.
"
"МОРФОЛОГИЯ БОРИДОВ ЖЕЛЕЗА В ПОВЕРХНОСТНОМ СЛОЕ, НАПЛАВЛЕННОМ ЭЛЕКТРОННЫМ ЛУЧОМ","Батаев И.А., Курлаев Н.В., Ленивцева О.Г., Бутыленкова О.А., Лосинская А.А.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33734997,"
Обработка металлов (технология, оборудование, инструменты). 
2012. 
№ 1 (54).  С. 85-89.
"
ВНЕВАКУУМНАЯ ЭЛЕКТРОННО-ЛУЧЕВАЯ НАПЛАВКА ПОРОШКОВ СИСТЕМЫ ТИТАН - ТАНТАЛ - НИОБИЙ НА ТИТАН ВТ1-0,"Журавина Т.В., Батаев И.А., Руктуев А.А., Алхимов А.П., Ленивцева О.Г., Бутыленкова О.А.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33734997,"
Обработка металлов (технология, оборудование, инструменты). 
2012. 
№ 1 (54).  С. 90-95.
"
МЕХАНИЗМ ОБРАЗОВАНИЯ БОРИДНЫХ ИГЛ ПРИ ДИФФУЗИОННОМ КОМПЛЕКСНОМ БОРОХРОМИРОВАНИИ ИЗ НАСЫЩАЮЩИХ ОБМАЗОК,"Гурьев А.М., Иванов С.Г., Грешилов А Д., Земляков С.А.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33697350,"
Обработка металлов (технология, оборудование, инструменты). 
2011. 
№ 3 (52).  С. 34-40.
"
"РАЗРАБОТКА ТЕХНОЛОГИИ БОРИРОВАНИЯ В ПОРОШКОВОЙ СРЕДЕ, СОДЕРЖАЩЕЙ БОРНУЮ КИСЛОТУ","Корнопольцев В.Н., Гурьев А.М., Лыгденов Б.Д.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33663751,"
Обработка металлов (технология, оборудование, инструменты). 
2011. 
№ 2 (51).  С. 40-42.
"
СОВРЕМЕННОЕ СОСТОЯНИЕ ИССЛЕДОВАНИЙ И ПЕРСПЕКТИВЫ РАЗВИТИЯ ТЕХНОЛОГИЙ ИНТЕРМЕТАЛЛИДНЫХ γ-TIAL СПЛАВОВ,"Имаев В.М., Имаев Р.М., Оленева Т.И.",Письма о материалах,https://elibrary.ru/contents.asp?id=33684218,"
Письма о материалах. 
2011. 
Т. 1. № 1.  С. 25-31.
"
МНОГОКОМПОНЕНТНОЕ ДИФФУЗИОННОЕ УПРОЧНЕНИЕ ПОВЕРХНОСТИ ДЕТАЛЕЙ МАШИН И ИНСТРУМЕНТА ИЗ СМЕСЕЙ НА ОСНОВЕ КАРБИДА БОРА,"Гурьев А.М., Грешилов А.Д., Кошелева Е.А., Иванов С.Г., Гурьев М.А., Иванов А.Г., Долгоров А.А.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33593040,"
Обработка металлов (технология, оборудование, инструменты). 
2010. 
№ 2 (47).  С. 19-23.
"
СОВЕРШЕНСТВОВАНИЕ ТЕХНОЛОГИИ ХИМИКО-ТЕРМИЧЕСКОЙ ОБРАБОТКИ ИНСТРУМЕНТАЛЬНЫХ СТАЛЕЙ,"Гурьев А.М., Лыгденов Б.Д., Власова О.А.","Обработка металлов (технология, оборудование, инструменты)",https://elibrary.ru/contents.asp?id=33282374,"
Обработка металлов (технология, оборудование, инструменты). 
2009. 
№ 1 (42).  С. 14-15.
"
