Field1,Field2,Field3_text,Field3_links,Field4
"ОБОСНОВАНИЕ ПЕРСПЕКТИВНЫХ НАПРАВЛЕНИЙ РАЗВИТИЯ СИСТЕМЫ ПРОТИВОКОСМИЧЕСКОЙ ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ В ИНТЕРЕСАХ СВОЕВРЕМЕННОГО ВСКРЫТИЯ И ОТРАЖЕНИЯ ""БЫСТРОГО ГЛОБАЛЬНОГО УДАРА"" СРЕДСТВ ВОЗДУШНО-КОСМИЧЕСКОГО НАПАДЕНИЯ","Макаренко С.И., Ковальский А.А., Афонин И.Е.",Воздушно-космические силы. Теория и практика,https://www.elibrary.ru/contents.asp?id=44429054,"
Воздушно-космические силы. Теория и практика. 
2020. 
№ 16.  С. 99-115.
"
ПУТИ СОВЕРШЕНСТВОВАНИЕ ЭФФЕКТИВНОСТИ БОЕВОГО ПРИМЕНЕНИЯ ВООРУЖЕНИЯ,Прудников В.И.,Альманах Пермского военного института войск национальной гвардии,https://www.elibrary.ru/contents.asp?id=44405807,"
Альманах Пермского военного института войск национальной гвардии. 
2020. 
№ 2 (2).  С. 107-111.
"
РАЗВИТИЕ МЕХАНИЗАЦИИ ВОЙСК ОГПУ - НКВД СССР В 20-30-Х ГОДАХ ХХ СТОЛЕТИЯ,Иванов В.С.,Альманах Пермского военного института войск национальной гвардии,https://www.elibrary.ru/contents.asp?id=44405807,"
Альманах Пермского военного института войск национальной гвардии. 
2020. 
№ 2 (2).  С. 59-68.
"
РЕЗУЛЬТАТЫ АНАЛИЗА ВЫХОДА ТЕХНИКИ ТЫЛА ИЗ СТРОЯ ПО ОПЫТУ ВООРУЖЕННОГО КОНФЛИКТА В ЧЕЧЕНСКОЙ РЕСПУБЛИКЕ,"Максименко Э.Г., Казаров Ю.А.",Альманах Пермского военного института войск национальной гвардии,https://www.elibrary.ru/contents.asp?id=44405807,"
Альманах Пермского военного института войск национальной гвардии. 
2020. 
№ 2 (2).  С. 77-81.
"
ВНЕДРЕНИЕ ПУНКТА ПРЕДВАРИТЕЛЬНОЙ ЧИСТКИ И МОЙКИ ХОДОВОЙ ЧАСТИ ВВСТ ПЕРЕД ВЫЕЗДОМ ИЗ УЧЕБНЫХ ЦЕНТРОВ НА ДОРОГИ ОБЩЕГО ПОЛЬЗОВАНИЯ,"Манн С.В., Суворов А.М., Шевченко С.В.",Альманах Пермского военного института войск национальной гвардии,https://www.elibrary.ru/contents.asp?id=44405807,"
Альманах Пермского военного института войск национальной гвардии. 
2020. 
№ 2 (2).  С. 81-87.
"
АКТУАЛЬНОСТЬ ПОВЫШЕНИЯ НАДЕЖНОСТИ СИСТЕМ ВООРУЖЕНИЯ В УСЛОВИЯХ ИНТЕНСИВНОЙ ЭКСПЛУАТАЦИИ,Муралев А.А.,Альманах Пермского военного института войск национальной гвардии,https://www.elibrary.ru/contents.asp?id=44405807,"
Альманах Пермского военного института войск национальной гвардии. 
2020. 
№ 2 (2).  С. 87-90.
"
ВЛИЯНИЕ ПСИХОЛОГИЧЕСКИХ ФАКТОРОВ НА САПЁРОВ ПРИ ВЕДЕНИИ РАБОТ ПО МИНИРОВАНИЮ И РАЗМИНИРОВАНИЮ ПУТЕЙ СООБЩЕНИЯ,"Буянов М.С., Гаранин С.А.",Специальная техника и технологии транспорта,https://www.elibrary.ru/contents.asp?id=43881931,"
Специальная техника и технологии транспорта. 
2020. 
№ 6 (44).  С. 114-119.
"
ПОДГОТОВКА СПЕЦИАЛИСТОВ ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ ДЛЯ ЖЕЛЕЗНОДОРОЖНЫХ ВОЙСК С УЧЕТОМ СОВЕРШЕНСТВОВАНИЯ СИСТЕМЫ ОБРАЗОВАНИЯ,"Ковалев Р.В., Федоров И.В.",Специальная техника и технологии транспорта,https://www.elibrary.ru/contents.asp?id=43881931,"
Специальная техника и технологии транспорта. 
2020. 
№ 6 (44).  С. 255-259.
"
ВОЕННАЯ ПОДГОТОВКА НА ОСНОВЕ МОДЕЛИРОВАНИЯ: ОБЗОР ИНЖЕНЕРНЫХ ПОДХОДОВ,"Кобелева А.С., Шарлай А.С.",Специальная техника и технологии транспорта,https://www.elibrary.ru/contents.asp?id=43881931,"
Специальная техника и технологии транспорта. 
2020. 
№ 6 (44).  С. 88-93.
"
СИМПОЗИУМ И ДРУГИЕ НАПРАВЛЕНИЯ СОТРУДНИЧЕСТВА ВОЕННОГО ИНСТИТУТА (ИНЖЕНЕРНО-ТЕХНИЧЕСКОГО) ВОЕННОЙ АКАДЕМИИ МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ С РОССИЙСКОЙ АКАДЕМИЕЙ РАКЕТНЫХ И АРТИЛЛЕРИЙСКИХ НАУК,"Коновалов В.Б., Ивановский В.С., Саркисов С.В.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=41109538,"
Известия Российской академии ракетных и артиллерийских наук. 
2019. 
№ 3 (108).  С. 146-152.
"
МЕТОД ОБОСНОВАНИЯ РАЦИОНАЛЬНОЙ КОНФИГУРАЦИИ ПОДСИСТЕМЫ ТРАНСПОРТНОГО ОБЕСПЕЧЕНИЯ В ИНТЕРЕСАХ ГРУППИРОВКИ ВОЙСК (СИЛ) НА ОПЕРАЦИОННОМ НАПРАВЛЕНИИ,"Топоров А.В., Бабенков В.И., Богданов Д.Ю.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=41469430,"
Известия Российской академии ракетных и артиллерийских наук. 
2019. 
№ 4 (109).  С. 33-39.
"
УПРАВЛЕНИЕ ЭКОЛОГИЧЕСКОЙ БЕЗОПАСНОСТЬЮ И ЭКОНОМИЧЕСКОЙ ЭФФЕКТИВНОСТЬЮ СИСТЕМ ВОДООТВЕДЕНИЯ МИНОБОРОНЫ РОССИИ,"Ивановский В.С., Игнатчик В.С., Саркисов С.В.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=41469430,"
Известия Российской академии ракетных и артиллерийских наук. 
2019. 
№ 4 (109).  С. 52-58.
"
ВОЙНА БУДУЩЕГО: ВОЗМОЖНЫЙ ПОРЯДОК НАНЕСЕНИЯ УДАРА СРЕДСТВАМИ ВОЗДУШНОГО НАПАДЕНИЯ США В МНОГОСФЕРНОЙ ОПЕРАЦИИ НА РУБЕЖЕ 2025-2030 ГОДОВ,Михайлов Д.В.,Воздушно-космические силы. Теория и практика,https://www.elibrary.ru/contents.asp?id=41860312,"
Воздушно-космические силы. Теория и практика. 
2019. 
№ 12.  С. 44-52.
"
ТЕХНИЧЕСКОЕ ОСНАЩЕНИЕ ЖЕЛЕЗНОДОРОЖНЫХ ВОЙСК И ПЕРСПЕКТИВЫ ЕГО РАЗВИТИЯ,"Тимощук Е.С., Исаев Р.А.",Специальная техника и технологии транспорта,https://www.elibrary.ru/contents.asp?id=37366140,"
Специальная техника и технологии транспорта. 
2019. 
№ 1 (39).  С. 115-121.
"
ОСОБЕННОСТИ ПОДГОТОВКИ СПЕЦИАЛИСТОВ ПОДРАЗДЕЛЕНИЙ МЕХАНИЗАЦИИ ДЛЯ РАБОТЫ НА СОВРЕМЕННЫХ ОБРАЗЦАХ ВООРУЖЕНИЯ ВОЕННОЙ И СПЕЦИАЛЬНОЙ ТЕХНИКИ,"Тимощук Е.С., Исаенко О.В., Субботин А.А.",Специальная техника и технологии транспорта,https://www.elibrary.ru/contents.asp?id=42373539,"
Специальная техника и технологии транспорта. 
2019. 
№ 4 (42).  С. 140-145.
"
ОСОБЕННОСТИ ПОДГОТОВКИ ВОЕННОСЛУЖАЩИХ К ВЫПОЛНЕНИЮ ТРЕБОВАНИЙ БЕЗОПАСНОСТИ В ПОВСЕДНЕВНОЙ ДЕЯТЕЛЬНОСТИ ВОЙСК (СИЛ),"Эйнуллаева О.В., Кобзарь А.А.",Специальная техника и технологии транспорта,https://www.elibrary.ru/contents.asp?id=42373539,"
Специальная техника и технологии транспорта. 
2019. 
№ 4 (42).  С. 204-207.
"
ОСНОВЫ МЕЖВЕДОМСТВЕННОГО ВЗАИМОДЕЙСТВИЯ КАК СОСТАВНАЯ ЧАСТЬ СОДЕРЖАНИЯ ПОДГОТОВКИ ОФИЦЕРОВ ЖЕЛЕЗНОДОРОЖНЫХ ВОЙСК,Шувалов Д.В.,Специальная техника и технологии транспорта,https://www.elibrary.ru/contents.asp?id=37366140,"
Специальная техника и технологии транспорта. 
2019. 
№ 1 (39).  С. 209-212.
"
ТЕХНИЧЕСКАЯ ОСНАЩЕННОСТЬ СИСТЕМЫ МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ КАК ОДНА ИЗ ОСНОВ ВОЕННОЙ БЕЗОПАСНОСТИ ГОСУДАРСТВА,"Топоров А.В., Коновалов В.Б., Бычков А.В.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=35618561,"
Известия Российской академии ракетных и артиллерийских наук. 
2018. 
№ 3 (103).  С. 3-7.
"
ФОРМИРОВАНИЕ ОБЩЕЕВРОПЕЙСКОГО ПРОЦЕССА ОБОРОННОГО ПЛАНИРОВАНИЯ: КЛЮЧЕВЫЕ АСПЕКТЫ,Корощупов В.О.,Пути к миру и безопасности,https://www.elibrary.ru/contents.asp?id=36648192,"
Пути к миру и безопасности. 
2018. 
№ 2 (55).  С. 104-131.
"
ФЕНОМЕН МИРОВЫХ ВОЙН,Фролов А.В.,Пути к миру и безопасности,https://www.elibrary.ru/contents.asp?id=36648192,"
Пути к миру и безопасности. 
2018. 
№ 2 (55).  С. 137-141.
"
МЕТОДОЛОГИЧЕСКИЕ ОСНОВЫ ВОЕННО-ЭКОНОМИЧЕСКОЙ ЭФФЕКТИВНОСТИ ИНТЕГРИРОВАННОЙ СИСТЕМЫ МАТЕРИАЛЬНО-ТЕХНИЧЕСКОГО ОБЕСПЕЧЕНИЯ,"Топоров А.В., Бабенков В.И.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=34551624,"
Известия Российской академии ракетных и артиллерийских наук. 
2017. 
№ 4 (99).  С. 13-21.
"
К ВОПРОСУ О СОВРЕМЕННОМ СОСТОЯНИИ И ПЕРСПЕКТИВАХ РАЗВИТИЯ СИСТЕМЫ ОСВОЕНИЯ РАКЕТНОГО ВООРУЖЕНИЯ,"Гасюк Д.П., Ларькин В.В.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=34464837,"
Известия Российской академии ракетных и артиллерийских наук. 
2017. 
№ 1 (96).  С. 34-40.
"
СОВРЕМЕННЫЕ ТЕНДЕНЦИИ В ОРГАНИЗАЦИИ ОБЩЕЕВРОПЕЙСКИХ ОБОРОННЫХ НАУЧНЫХ ИССЛЕДОВАНИЙ,Корощупов В.О.,Пути к миру и безопасности,https://www.elibrary.ru/contents.asp?id=34826798,"
Пути к миру и безопасности. 
2017. 
№ 2 (53).  С. 70-81.
"
ПРИМЕНЕНИЕ БЕСПИЛОТНЫХ ЛЕТАТЕЛЬНЫХ АППАРАТОВ ВЕРТОЛЁТНОГО ТИПА ПРИ ОРГАНИЗАЦИИ ВОЗДУШНОЙ РАДИАЦИОННОЙ И ХИМИЧЕСКОЙ РАЗВЕДКИ,"Бакин Э.Н., Петрикин А.Н., Колесов Д.Г.",Воздушно-космические силы. Теория и практика,https://www.elibrary.ru/contents.asp?id=34829572,"
Воздушно-космические силы. Теория и практика. 
2017. 
№ 3 (3).  С. 7-14.
"
"НАУЧНО-ТЕХНОЛОГИЧЕСКИЙ ЗАДЕЛ, ТЕХНОЛОГИЧЕСКИЙ БРОКЕР И ПОТЕНЦИАЛ КОНВЕРСИИ ОБОРОННОЙ ЭКОНОМИКИ",Корощупов В.О.,Пути к миру и безопасности,https://www.elibrary.ru/contents.asp?id=34339755,"
Пути к миру и безопасности. 
2016. 
№ 2 (51).  С. 128-141.
"
СОКРАЩЕНИЕ ВООРУЖЕНИЙ НАТО В ЕВРОПЕ - ПРЕДПОСЫЛКА НОВОЙ РАЗРЯДКИ?,Целицкий С.В.,Пути к миру и безопасности,https://www.elibrary.ru/contents.asp?id=34339755,"
Пути к миру и безопасности. 
2016. 
№ 2 (51).  С. 141-147.
"
ЗАКОНЫ И ПРИНЦИПЫ РАЗВИТИЯ И ФУНКЦИОНИРОВАНИЯ СИСТЕМЫ ОБЕСПЕЧЕНИЯ РАКЕТНЫХ ВОЙСК И АРТИЛЛЕРИИ РАКЕТАМИ И БОЕПРИПАСАМИ В СОВРЕМЕННЫХ УСЛОВИЯХ,"Гасюк Д.П., Хрулев В.Л.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=34083933,"
Известия Российской академии ракетных и артиллерийских наук. 
2015. 
№ 2 (87).  С. 20-22.
"
САУДОВСКИЙ РАСКЛАД,Фролов А.В.,Пути к миру и безопасности,https://www.elibrary.ru/contents.asp?id=34075993,"
Пути к миру и безопасности. 
2015. 
№ 1 (48).  С. 133-139.
"
КОНТРОЛЬ НАД ЭКСПОРТОМ ВООРУЖЕНИЙ: ОСНОВНЫЕ ТЕНДЕНЦИИ,Фролов А.В.,Пути к миру и безопасности,https://www.elibrary.ru/contents.asp?id=33965368,"
Пути к миру и безопасности. 
2013. 
№ 2 (45).  С. 57-69.
"
ЭВОЛЮЦИЯ И ПЕРСПЕКТИВЫ ПРОГРАММНО-ЦЕЛЕВОГО ПЛАНИРОВАНИЯ РАЗВИТИЯ СИСТЕМЫ ВООРУЖЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ,Буренок В.М.,Вооружение и экономика,https://www.elibrary.ru/contents.asp?id=33838820,"
Вооружение и экономика. 
2012. 
№ 4 (20).  С. 6-19.
"
ОПТИМИЗАЦИЯ ВНЕДРЕНИЯ НОВЫХ ТЕХНОЛОГИЙ В ПЕРСПЕКТИВНЫЕ ОБРАЗЦЫ АРТИЛЛЕРИЙСКОГО ВООРУЖЕНИЯ,"Анисимов В.Г., Гарькушев А.Ю., Сазыкин А.М.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=33820179,"
Известия Российской академии ракетных и артиллерийских наук. 
2012. 
№ 4 (74).  С. 39-44.
"
СОВРЕМЕННОЕ СОСТОЯНИЕ И ПЕРСПЕКТИВЫ РАЗВИТИЯ ОПТИКО-ЭЛЕКТРОННЫХ СИСТЕМ ВОЗДУШНОЙ РАЗВЕДКИ,"Веселов Ю.Г., Гулевич С.П., Еруков О.П., Сельвесюк Н.И.",Вестник Академии военных наук,https://www.elibrary.ru/contents.asp?id=33725378,"
Вестник Академии военных наук. 
2011. 
№ 3 (36).  С. 124-128.
"
НЕПРЯМОЕ ПРОТИВОБОРСТВО В СФЕРЕ ВОЕННОЙ БЕЗОПАСНОСТИ В УСЛОВИЯХ МИРНОГО ВРЕМЕНИ,Шаламберидзе Е.Г.,Вестник Академии военных наук,https://www.elibrary.ru/contents.asp?id=33724581,"
Вестник Академии военных наук. 
2011. 
№ 1 (34).  С. 20-30.
"
БАЗИС СЛЕДУЮЩЕГО ПОКОЛЕНИЯ ВОЙН,Буренок В.М.,Вестник Академии военных наук,https://www.elibrary.ru/contents.asp?id=33725378,"
Вестник Академии военных наук. 
2011. 
№ 3 (36).  С. 32-37.
"
"ПРОБЛЕМЫ СОЗДАНИЯ СЕТЕЦЕНТРИЧЕСКОЙ СИСТЕМЫ УПРАВЛЕНИЯ ВОЙСКАМИ, СИЛАМИ И СРЕДСТВАМИ ВКО",Чельцов Б.Ф.,Вестник Академии военных наук,https://www.elibrary.ru/contents.asp?id=33725414,"
Вестник Академии военных наук. 
2011. 
№ 4 (37).  С. 56-63.
"
ПЕРСПЕКТИВЫ ИСПОЛЬЗОВАНИЯ СЕТЕЦЕНТРИЧЕСКИХ ТЕХНОЛОГИЙ УПРАВЛЕНИЯ БОЕВЫМИ ДЕЙСТВИЯМИ И ПРОБЛЕМЫ ИХ ВНЕДРЕНИЯ В ВООРУЖЕННЫХ СИЛАХ РОССИЙСКОЙ ФЕДЕРАЦИИ,"Макаренко С.И., Бережнов А.Н.",Вестник Академии военных наук,https://www.elibrary.ru/contents.asp?id=33725414,"
Вестник Академии военных наук. 
2011. 
№ 4 (37).  С. 64-68.
"
К ВОПРОСУ ОБ ИННОВАЦИОННОМ РАЗВИТИИ СИСТЕМЫ СВЯЗИ ГРУППИРОВКИ ВОЙСК (СИЛ) НА ТЕАТРЕ ВОЕННЫХ ДЕЙСТВИЙ,"Копытко В.К., Шептура В.Н.",Вестник Академии военных наук,https://www.elibrary.ru/contents.asp?id=33725378,"
Вестник Академии военных наук. 
2011. 
№ 3 (36).  С. 88-94.
"
ОЦЕНКА ВОЗМОЖНОСТИ ДОПОЛНЕНИЯ СИСТЕМ ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ ОСОБО ВАЖНЫХ ОБЪЕКТОВ СРЕДСТВАМИ АКТИВНОЙ ЗАЩИТЫ,"Сильников М.В., Лазоркин В.И.",Известия Российской академии ракетных и артиллерийских наук,https://www.elibrary.ru/contents.asp?id=33657457,"
Известия Российской академии ракетных и артиллерийских наук. 
2011. 
№ 1 (67).  С. 1-7.
"
