Field1,Field2,Field3_text,Field3_links,Field4
КОЛИЧЕСТВЕННАЯ ОЦЕНКА ВЛИЯНИЯ ЧЕЛОВЕЧЕСКОГО ФАКТОРА НА УРОВЕНЬ ПРОФЕССИОНАЛЬНОГО РИСКА,"Кулешов В.В., Ковальковская Н.О., Бакико Е.В., Сердюк В.С.",Вестник научного центра по безопасности работ в угольной промышленности,https://elibrary.ru/contents.asp?id=46348867,"
Вестник научного центра по безопасности работ в угольной промышленности. 
2021. 
№ 2.  С. 47-54.
"
СНИЖЕНИЕ ПРОИЗВОДСТВЕННОГО ТРАВМАТИЗМА НА УГОЛЬНЫХ ШАХТАХ ЗА СЧЕТ МНОГОПЛАНОВОГО РАСКРЫТИЯ ЧЕЛОВЕЧЕСКОГО ФАКТОРА,"Михайленко Е.Д., Фомин А.И.",Вестник научного центра по безопасности работ в угольной промышленности,https://elibrary.ru/contents.asp?id=46348867,"
Вестник научного центра по безопасности работ в угольной промышленности. 
2021. 
№ 2.  С. 55-62.
"
ПРИМЕНЕНИЕ СТРУКТУРНОЙ МНОГОКОМПОНЕНТНОЙ МОДЕЛИ УПРАВЛЕНИЯ ВЛИЯНИЕМ ЧЕЛОВЕЧЕСКОГО ФАКТОРА НА ПРОФЕССИОНАЛЬНЫЙ РИСК,"Бакико Е.В., Мелещенко Е.Э., Баширов З.А., Сердюк В.С., Фомин А.И.",Вестник научного центра по безопасности работ в угольной промышленности,https://elibrary.ru/contents.asp?id=47574394,"
Вестник научного центра по безопасности работ в угольной промышленности. 
2021. 
№ 4.  С. 55-66.
"
ОЦЕНКА ЭФФЕКТИВНОСТИ ВНЕДРЕНИЯ СИСТЕМЫ УПРАВЛЕНИЯ ОХРАНОЙ ТРУДА (OHSAS 18001) НА ПРОМЫШЛЕННЫХ ПРЕДПРИЯТИЯХ,"Фролова Н.А., Шкрабтак Н.В.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=46595362,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2021. 
Т. 10. № 3 (55).  С. 147-149.
"
ПСИХОЭМОЦИОНАЛЬНЫЕ АСПЕКТЫ ТРУДОВОЙ ДЕЯТЕЛЬНОСТИ МАШИНИСТА МЕТРОПОЛИТЕНА,"Нарусова Е.Ю., Стручалин В.Г., Ковусов А.Б., Травкина А.Е.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=47415358,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2021. 
Т. 10. № 4 (56).  С. 168-172.
"
УСТРОЙСТВО ДЛЯ ПРЕДОТВРАЩЕНИЯ ЗАСЫПАНИЯ ВОДИТЕЛЯ АВТОМОБИЛЯ,"Богданов А.В., Астафьева Г.А.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=47415358,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2021. 
Т. 10. № 4 (56).  С. 183-186.
"
РАЗРАБОТКА ИНТЕГРАЛЬНОГО ПОКАЗАТЕЛЯ КАЧЕСТВА ПРОИЗВОДСТВЕННОГО ПРОЦЕССА ДЛЯ ОПОСРЕДОВАННОЙ ОЦЕНКИ БЕЗОПАСНОСТИ ТРУДА,"Перятинский А.Ю., Свиридова Т.В., Ильина О.Ю.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=44853736,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2021. 
Т. 10. № 1 (53).  С. 185-190.
"
ИЗУЧЕНИЕ ПРИЧИН НЕСЧАСТНЫХ СЛУЧАЕВ И ВОЗМОЖНОСТИ ПРИМЕНЕНИЯ МОТИВАЦИИ ДЛЯ ПОВЫШЕНИЯ БЕЗОПАСНОСТИ ТРУДА,"Старостина Н.Н., Свиридова Т.В.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=44853736,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2021. 
Т. 10. № 1 (53).  С. 203-208.
"
МЕТОДИКА ОЦЕНКИ ПРОМЫШЛЕННОГО РИСКА ПРИ ПЕРЕМЕЩЕНИИ ГРУЗОВ ГРУЗОПОДЪЕМНЫМИ МЕХАНИЗМАМИ,"Симонова М.А., Новиков А.В.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=46201611,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2021. 
Т. 10. № 2 (54).  С. 203-209.
"
РАЗРАБОТКА ОБЪЕМНОГО МЕТОДА АНАЛИЗА ПОГЛОТИТЕЛЕЙ СОРБЕНТОВ ДИОКСИДА УГЛЕРОДА,"Плетенецкий Р.С., Зборщик Л.А.",Научный вестник НИИГД Респиратор,https://elibrary.ru/contents.asp?id=46488938,"
Научный вестник НИИГД Респиратор. 
2021. 
№ 3 (58).  С. 107-115.
"
МАТЕМАТИЧЕСКАЯ МОДЕЛЬ ПРОЦЕССОВ ТЕПЛООБМЕНА ВОЗДУШНОЙ СТРУИ ПРИ КОНТАКТЕ СО ЛЬДОМ,"Булгаков Ю.Ф., Подвигин К.А.",Научный вестник НИИГД Респиратор,https://elibrary.ru/contents.asp?id=44817772,"
Научный вестник НИИГД Респиратор. 
2021. 
№ 1 (58).  С. 34-39.
"
АНАЛИЗ СОСТОЯНИЯ УРОВНЯ БЕЗОПАСНОСТИ ТРУДА НА ПРЕДПРИЯТИЯХ СТРОИТЕЛЬНОЙ ОТРАСЛИ РЕСПУБЛИКИ КАЗАХСТАН,Ширванов Р.Б.,Академический вестник ELPIT,https://elibrary.ru/contents.asp?id=45736451,"
Академический вестник ELPIT. 
2021. 
Т. 6. № 1 (15).  С. 35-44.
"
АНАЛИЗ ПРОИЗВОДСТВЕННОГО ТРАВМАТИЗМА В РОССИЙСКОЙ ФЕДЕРАЦИИ И ПЕНЗЕНСКОЙ ОБЛАСТИ,Позднякова Т.Н.,XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=44384641,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 4 (52).  С. 140-145.
"
О ВЛИЯНИИ ОПТИМИЗАЦИИ ПОКАЗАТЕЛЕЙ МОНИТОРИНГА БЕЗОПАСНОСТИ НА ОХРАНУ ТРУДА (НА ПРИМЕРЕ ЯКУТИИ),"Апросимова Е.П., Андреев Н.И.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=42640254,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 1 (49).  С. 151-154.
"
ОХРАНА ТРУДА ЧЛЕНОВ ЛОКОМОТИВНЫХ БРИГАД С УЧЕТОМ ВОЗРАСТАНИЯ НАПРЯЖЕННОСТИ ТРУДА,"Стручалин В.Г., Нарусова Е.Ю., Навценя В.Ю.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=43954067,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 3 (51).  С. 179-183.
"
ИССЛЕДОВАНИЕ ВЛИЯНИЯ СРЕДСТВ ИНДИВИДУАЛЬНОЙ ЗАЩИТЫ ОРГАНОВ СЛУХА НА ВОСПРИЯТИЕ И ЛОКАЛИЗАЦИЮ СИГНАЛОВ ЗАДНЕГО ХОДА ГРУЗОВЫХ АВТОМОБИЛЕЙ,"Дмитриев М.С., Хасанова М.Л., Руднев В.В.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=43954067,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 3 (51).  С. 184-187.
"
РИСК-ОРИЕНТИРОВАННЫЙ ПОДХОД К СИСТЕМЕ УПРАВЛЕНИЯ ОХРАНОЙ ТРУДА. ПРОБЛЕМА РЕАЛИЗАЦИИ И МЕТОДИКА ДЛЯ ЕЕ РЕШЕНИЯ,Субботина Н.А.,XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=42640254,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 1 (49).  С. 193-199.
"
"УЛУЧШЕНИЕ УСЛОВИЙ ТРУДА РАБОТНИКОВ СЛУЖБЫ ИСПОЛНЕНИЯ НАКАЗАНИЙ ЗА СЧЕТ СОВЕРШЕНСТВОВАНИЯ ВАГОНОВ ДЛЯ ПЕРЕВОЗКИ ОСУЖДЕННЫХ И ЛИЦ, НАХОДЯЩИХСЯ ПОД СТРАЖЕЙ","Сачкова О.С., Трифонова Е.А.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=42640254,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 1 (49).  С. 219-224.
"
ПРОФЕССИОНАЛЬНЫЙ ОТБОР НА ОСНОВЕ ОЦЕНКИ НАПРЯЖЕННОСТИ ТРУДОВОГО ПРОЦЕССА В АГРОПРОМЫШЛЕННОМ КОМПЛЕКСЕ,"Богданов А.В., Губайдуллин Н.М., Михайлов В.В., Михайлова С.В.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=42640254,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 1 (49).  С. 225-229.
"
АНАЛИЗ ПОКАЗАТЕЛЕЙ РЕЗУЛЬТАТИВНОСТИ СИСТЕМ МЕНЕДЖМЕНТА БЕЗОПАСНОСТИ ТРУДА ПРЕДПРИЯТИЙ ГОРНО-МЕТАЛЛУРГИЧЕСКОЙ ОТРАСЛИ,"Крецу Р.М., Федорец А.Г.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=42996126,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 2 (50).  С. 34-38.
"
"ЭРГОНОМИКА РАБОЧЕГО МЕСТА ПО СИСТЕМЕ ""5 С"" ДЛЯ ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ ТРУДА В ЭКСТРЕМАЛЬНЫХ СИТУАЦИЯХ ПУТЕВОГО КОМПЛЕКСА","Степанов А.Н., Нарусова Е.Ю., Стручалин В.Г., Фомина Н.Б.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=42996126,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 2 (50).  С. 39-43.
"
КОМПОНОВКА ЩЕЛЕВОЙ РЕЗОНАТОРНОЙ СЕКЦИИ ГЛУШИТЕЛЯ,"Плицына О.В., Рогова Т.Н.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=42996126,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2020. 
Т. 9. № 2 (50).  С. 59-61.
"
65 ЛЕТ НА СТРАЖЕ ТРУДОСПОСОБНОГО НАСЕЛЕНИЯ,Бакиров А.Б.,Медицина труда и экология человека,https://elibrary.ru/contents.asp?id=43781034,"
Медицина труда и экология человека. 
2020. 
№ 1 (21).  С. 6-13.
"
УЛУЧШЕНИЕ УСЛОВИЙ ТРУДА НА РАБОЧИХ МЕСТАХ В СТРОИТЕЛЬНОЙ ОРГАНИЗАЦИИ,"Хамзина Ш.Ш., Мулюков А.Э.",Академический вестник ELPIT,https://elibrary.ru/contents.asp?id=45729485,"
Академический вестник ELPIT. 
2020. 
Т. 5. № 4 (14).  С. 36-42.
"
"О НЕОБХОДИМОСТИ РАЗРАБОТКИ В ДНР СИСТЕМЫ СЕРТИФИКАЦИИ ГОРНО-ШАХТНОГО ОБОРУДОВАНИЯ, УСТРОЙСТВ, ПРИБОРОВ, МАТЕРИАЛОВ, ВЗРЫВЧАТЫХ ВЕЩЕСТВ И СРЕДСТВ ИНДИВИДУАЛЬНОЙ ЗАЩИТЫ","Тарасенко С.Л., Товстик Л.Н.",Способы и средства создания безопасных и здоровых условий труда в угольных шахтах,https://elibrary.ru/contents.asp?id=44448011,"
Способы и средства создания безопасных и здоровых условий труда в угольных шахтах. 
2020. 
№ 3 (50).  С. 31-36.
"
ОРГАНИЗАЦИЯ ПРОИЗВОДСТВА С НУЛЕВЫМ ТРАВМАТИЗМОМ И БЕЗОПАСНЫМИ УСЛОВИЯМИ ТРУДА В МАШИНОСТРОЕНИИ,"Донцов С.А., Дроздова Л.Ф.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=37073491,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 1 (45).  С. 154-158.
"
МЕТОДОЛОГИЧЕСКИЙ ПОДХОД К ОЦЕНКЕ ЭФФЕКТИВНОСТИ УПРАВЛЕНИЯ ОХРАНОЙ ТРУДА НА ПРОИЗВОДСТВЕ,"Андреев А.В., Бурлов В.Г., Бызов А.П., Гомазов Ф.А.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=37073491,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 1 (45).  С. 191-196.
"
"АНАЛИЗ ВОЗНИКНОВЕНИЯ И ВЛИЯНИЯ РИСКА ЗАБОЛЕВАНИЙ У РАБОТНИКОВ, СОПРОВОЖДАЮЩИХ ПАССАЖИРСКИЙ ПОЕЗД","Королева А.М., Пономарев В.М., Сачкова О.С., Нарусова Е.Ю., Глинчиков Д.Ю.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=41321964,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 3 (47).  С. 195-198.
"
МЕТОДИКА СНИЖЕНИЯ ПРОФЕССИОНАЛЬНОГО РИСКА ПО ФАКТОРУ ТЯЖЕСТИ ТРУДА,"Ульянов А.И., Каверзнева Т.Т.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=38532410,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 2 (46).  С. 214-217.
"
ВОЗМОЖНОСТИ РЕАКТИВНЫХ ГЛУШИТЕЛЕЙ С ИЗОГНУТЫМИ ПЕРЕГОРОДКАМИ В ВЫТЯЖНЫХ ВЕНТИЛЯЦИОННЫХ СИСТЕМАХ,"Плицына О.В., Рогова Т.Н.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=41321964,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 3 (47).  С. 217-220.
"
МЕТОДИКА ОПРЕДЕЛЕНИЯ ПРИВЕДЕННЫХ ЗОН ПОРАЖЕНИЯ ЭЛЕМЕНТОВ ОПАСНЫХ ПРОИЗВОДСТВЕННЫХ ОБЪЕКТОВ,"Юсупджанов В.И., Кутузова Е.В.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=41653708,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 4 (48).  С. 233-238.
"
ОЦЕНКА КАЧЕСТВА ДЕЯТЕЛЬНОСТИ ОПЕРАТИВНОГО ПЕРСОНАЛА ПРИ ТЕХНИЧЕСКОМ ОБСЛУЖИВАНИИ ЭЛЕКТРОУСТАНОВОК,"Алекина Е.В., Алекин Д.Ю., Яговкин Г.Н.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=41321964,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 3 (47).  С. 236-240.
"
ПСИХОЛОГИЧЕСКИЕ ОСОБЕННОСТИ ОБУЧЕНИЯ ПЕРСОНАЛА ПО ВОПРОСАМ ОХРАНЫ И БЕЗОПАСНОСТИ ТРУДА,Донцов С.А.,XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=41653708,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 4 (48).  С. 239-244.
"
ВЛИЯНИЕ НИЗКИХ ТЕМПЕРАТУР НА БЕЗОПАСНОСТЬ РАБОТАЮЩИХ,Заровняев А.П.,XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=41321964,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 3 (47).  С. 241-246.
"
ИССЛЕДОВАНИЕ УРОВНЯ ШУМА В КАБИНЕ ПИЛОТОВ ВОЗДУШНОГО СУДНА НА РАЗНЫХ ЭТАПАХ ПОЛЕТА,"Шуреков В.В., Самохина С.С., Ясько А.А.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=41321964,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 3 (47).  С. 247-252.
"
МЕТОДИКА ОБОСНОВАНИЯ ТЕХНИЧЕСКОГО ОСНАЩЕНИЯ ОБОСОБЛЕННОГО УЧАСТКА МАССОВОЙ ВЫДАЧИ ГОРЮЧЕГО В НАЛИВНОЙ ТРАНСПОРТ,"Чернов А.Л., Мокроусов А.С., Квашнин Б.С.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=41653708,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2019. 
Т. 8. № 4 (48).  С. 250-256.
"
КОНТРОЛЬ ФУНКЦИОНАЛЬНОГО СОСТОЯНИЯ ГОРНОСПАСАТЕЛЯ ВО ВРЕМЯ АВАРИЙНО-СПАСАТЕЛЬНЫХ РАБОТ,"Мамаев В.В., Иваненко А.Ф.",Научный вестник НИИГД Респиратор,https://elibrary.ru/contents.asp?id=41413319,"
Научный вестник НИИГД Респиратор. 
2019. 
№ 4 (56).  С. 72-80.
"
ПОВЕДЕНИЕ РАБОТАЮЩИХ В ПРОЦЕССЕ ТЕХНИЧЕСКОЙ АВАРИИ,"Васильев В.А., Романцова Е.В., Сорокина Л.В.",Академический вестник ELPIT,https://elibrary.ru/contents.asp?id=39289482,"
Академический вестник ELPIT. 
2019. 
Т. 4. № 2 (8).  С. 13-18.
"
СОЗДАНИЕ АВТОМАТИЗИРОВАННОЙ СИСТЕМЫ ОРГАНИЗАЦИОННОГО УПРАВЛЕНИЯ,"Васильев В.А., Кривова М.А., Романцова Е.В.",Академический вестник ELPIT,https://elibrary.ru/contents.asp?id=42367311,"
Академический вестник ELPIT. 
2019. 
Т. 4. № 3 (9).  С. 16-20.
"
ПОКАЗАТЕЛИ ВРЕДНОСТИ И УЩЕРБА ОТ НЕБЛАГОПРИЯТНЫХ УСЛОВИЙ ОКРУЖАЮЩЕЙ СРЕДЫ,"Алекина Е.В., Васильев В.А., Яговкин Г.Н.",Академический вестник ELPIT,https://elibrary.ru/contents.asp?id=39289901,"
Академический вестник ELPIT. 
2019. 
Т. 4. № 1 (7).  С. 5-11.
"
ОБЩИЕ ТЕНДЕНЦИИ ИЗМЕНЕНИЯ ЗАКОНОДАТЕЛЬСТВА В ОБЛАСТИ ОХРАНЫ ТРУДА,"Киреева Л.А., Каверзнева Т.Т.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=36548715,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2018. 
Т. 7. № 4 (44).  С. 256-262.
"
МОДЕЛИРОВАНИЕ СИСТЕМЫ ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ ТРУДА,"Перятинский А.Ю., Свиридова Т.В., Боброва О.Б.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=34841397,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2018. 
Т. 7. № 2 (42).  С. 64-68.
"
ЗОНАЛЬНЫЙ ПРИНЦИП ПОДХОДА К ОЦЕНКЕ ЭФФЕКТИВНОСТИ ЗАЩИТЫ ШАХТЕРОВ СПЕЦОДЕЖДОЙ,"Долженков А.Ф., Тарасенко С.Л.",Научный вестник НИИГД Респиратор,https://elibrary.ru/contents.asp?id=35077674,"
Научный вестник НИИГД Респиратор. 
2018. 
№ 2 (55).  С. 102-110.
"
СОВРЕМЕННЫЕ ПОДХОДЫ К ОЦЕНКЕ ПЫЛЕПРОНИЦАЕМОСТИ И ПЫЛЕЕМКОСТИ ТКАНЕЙ СПЕЦОДЕЖДЫ ШАХТЕРОВ,"Долженков А.Ф., Бутукова Т.С., Мартынова Н.А.",Научный вестник НИИГД Респиратор,https://elibrary.ru/contents.asp?id=34831924,"
Научный вестник НИИГД Респиратор. 
2018. 
№ 1 (55).  С. 104-112.
"
ПОРЯДОК ТЕХНИЧЕСКОГО ДИАГНОСТИРОВАНИЯ ВЗРЫВОЗАЩИЩЕННЫХ ВЫСОКОВОЛЬТНЫХ ЭЛЕКТРОДВИГАТЕЛЕЙ,"Ульянов П.В., Советова Е.И., Стоян В.Н., Прохорков В.М.",Способы и средства создания безопасных и здоровых условий труда в угольных шахтах,https://elibrary.ru/contents.asp?id=35426991,"
Способы и средства создания безопасных и здоровых условий труда в угольных шахтах. 
2018. 
№ 1 (40).  С. 40-48.
"
АЛГОРИТМ АНАЛИЗА НЕСЧАСТНЫХ СЛУЧАЕВ И ПЛАНИРОВАНИЯ МЕРОПРИЯТИЙ ПО ИХ ПРЕДОТВРАЩЕНИЮ НА ПРЕДПРИЯТИЯХ УГОЛЬНОЙ ПРОМЫШЛЕННОСТИ,"В.Ю. ДЕРЕВЯНСКИЙ, Р.Г. САФИН",Способы и средства создания безопасных и здоровых условий труда в угольных шахтах,https://elibrary.ru/contents.asp?id=35426991,"
Способы и средства создания безопасных и здоровых условий труда в угольных шахтах. 
2018. 
№ 1 (40).  С. 86-92.
"
ЗАГРЯЗНЕНИЕ ПОВЕРХНОСТНЫХ ГОРИЗОНТОВ ПОЧВЫПРИ ЭКСПЛУАТАЦИИ ПАССАЖИРСКОГО ПОДВИЖНОГО СОСТАВА И ЕГО ВЛИЯНИЕ НА УСЛОВИЯ ТРУДА РАБОТНИКОВ,"Крошечкина И.Ю., Зубрев Н.И., Панфилова М.И.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=34520473,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2017. 
№ 1 (35).  С. 48-52.
"
САНИТАРНО-БАКТЕРИОЛОГИЧЕСКАЯ ОЦЕНКА ЗАГРЯЗНЕНИЙ РАБОЧЕГО ИНСТРУМЕНТА И СРЕДСТВ ИНДИВИДУАЛЬНОЙ ЗАЩИТЫ РАБОТНИКОВ СЛУЖБЫ ПУТИ,"Крошечкина И.Ю., Зубрев Н.И., Новоселова О.В.",XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=34520473,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2017. 
№ 1 (35).  С. 67-71.
"
К ПРОБЛЕМЕ ОБ ОЦЕНКЕ БЕЗОПАСНОСТИ РАБОЧИХ МЕСТ,Сучилкина Е.В.,XXI век: итоги прошлого и проблемы настоящего плюс,https://elibrary.ru/contents.asp?id=34551209,"
XXI век: итоги прошлого и проблемы настоящего плюс. 
2017. 
№ 5-6 (39-40).  С. 76-81.
"
