Field1,Field2,Field3_text,Field3_links,Field4
ПРОЦЕДУРЫ И ИНСТРУМЕНТАРИЙ МОНИТОРИНГА ПРОЦЕССОВ И МЕХАНИЗМОВ ТРАНСПОРТА ШЛАМА ПРИ ГИДРАВЛИЧЕСКОЙ ОЧИСТКЕ ГОРИЗОНТАЛЬНЫХ СКВАЖИН,"Харламов С.Н., Джангхорбани М.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=44487198,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2020. 
Т. 331. № 12.  С. 22-40.
"
ВОЛЬТАМПЕРОМЕТРИЧЕСКОЕ ОПРЕДЕЛЕНИЕ ПЕРОКСИДА ВОДОРОДА C ПОМОЩЬЮ СЕНСОРОВ НА ОСНОВЕ НАНОЧАСТИЦ СЕРЕБРА В ОБЪЕКТАХ ТЕХНОГЕННОГО И ГЕОЛОГИЧЕСКОГО ПРОИСХОЖДЕНИЯ,"Перевезенцева Д.О., Горчаков Э.В.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=43112121,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2020. 
Т. 331. № 6.  С. 48-56.
"
ОБОСНОВАНИЕ РЕСУРСОЭФФЕКТИВНОСТИ ТЕХНОЛОГИЙ СЖИГАНИЯ ВОДОУГОЛЬНЫХ ТОПЛИВ С ДОБАВКАМИ БИОМАССЫ,"Малышев Д.Ю., Сыродой С.В.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=43112121,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2020. 
Т. 331. № 6.  С. 77-85.
"
"МЕТАБОЛИЗМ И МЕХАНИЗМ ТОКСИЧНОСТИ СЕЛЕНСОДЕРЖАЩИХ ПРЕПАРАТОВ, ИСПОЛЬЗУЕМЫХ ДЛЯ КОРРЕКЦИИ ДЕФИЦИТА МИКРОЭЛЕМЕНТА СЕЛЕНА","Полубояринов П.А., Елистратов Д.Г., Швец В.И.",Тонкие химические технологии,https://elibrary.ru/contents.asp?id=37101998,"
Тонкие химические технологии. 
2019. 
Т. 14. № 1.  С. 5-24.
"
ВЛИЯНИЕ МИНЕРАЛИЗАЦИИ ПЛАСТОВЫХ ВОД НА ФИЗИКО-ХИМИЧЕСКИЕ И ФИЛЬТРАЦИОННЫЕ ХАРАКТЕРИСТИКИ ПОЛИМЕРНЫХ РАСТВОРОВ И ГЕЛЕЙ ДЛЯ ПОВЫШЕНИЯ НЕФТЕОТДАЧИ ПЛАСТОВ,"Нажису, Ерофеев В.И., Лу С., Лу Ц., Ван С., Чжан Л.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=37254647,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2019. 
Т. 330. № 3.  С. 136-145.
"
ПОВЫШЕНИЕ ЭНЕРГЕТИЧЕСКОЙ И ЭКОЛОГИЧЕСКОЙ ЭФФЕКТИВНОСТИ СИСТЕМ ГАЗООЧИСТКИ НА ТЭС,"Замалиева А.Т., Зиганшин М.Г.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=41126436,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2019. 
Т. 330. № 9.  С. 143-153.
"
ОСОБЕННОСТИ КАТОДНОГО ВОССТАНОВЛЕНИЯ РЕНИЯ (VII) В ЩЕЛОЧНЫХ ЭЛЕКТРОЛИТАХ,"Ковалева С.В., Шабанова И.А., Коршунов А.В.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=37254647,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2019. 
Т. 330. № 3.  С. 163-174.
"
ВЗАИМОДЕЙСТВИЕ МОНАЦИТА И БИФТОРИДА АММОНИЯ,"Муслимова А.В., Буйновский А.С., Молоков П.Б., Софронов В.Л.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=37013981,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2019. 
Т. 330. № 2.  С. 95-107.
"
ХЛОРОПРЕНОВЫЙ КАУЧУК: ПРИМЕНЕНИЕ И ПОЛУЧЕНИЕ,"Трегер Ю.А., Морозов К.А., Дасаева Г.С., Фролкова А.К.",Тонкие химические технологии,https://elibrary.ru/contents.asp?id=35630234,"
Тонкие химические технологии. 
2018. 
Т. 13. № 4.  С. 26-38.
"
СРАВНИТЕЛЬНОЕ ИССЛЕДОВАНИЕ ПОНИЗИТЕЛЕЙ ФИЛЬТРАЦИИ НА ОСНОВЕ КАРБОКСИМЕТИЛЬНЫХ ЭФИРОВ КРАХМАЛА И ЦЕЛЛЮЛОЗЫ В СОВРЕМЕННЫХ СИСТЕМАХ БУРОВЫХ РАСТВОРОВ,"Минаев К.М., Яновский В.А., Минаева Д.О., Захаров А.С., Сагитов Р.Р., Андропов М.О., Пандей С.К.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=35410944,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2018. 
Т. 329. № 5.  С. 57-66.
"
ФУНКЦИОНАЛЬНЫЕ КРЕМНИЙОРГАНИЧЕСКИЕ ВЕЩЕСТВА - СТАБИЛИЗАТОРЫ ПОЛИМЕРНЫХ СУСПЕНЗИЙ,"Грицкова И.А., Шрагин Д.И., Левачев С.М., Ежова А.А., Милушкова Е.В., Копылов В.М., Гусев С.А., Прокопов Н.И., Лобанова Н.А.",Тонкие химические технологии,https://elibrary.ru/contents.asp?id=34240990,"
Тонкие химические технологии. 
2016. 
Т. 11. № 2.  С. 5-16.
"
НАНОРАЗМЕРНЫЕ СИСТЕМЫ C ОКСИДАМИ ТИТАНА(IV). ПОЛУЧЕНИЕ. ХАРАКТЕРИЗАЦИЯ. СВОЙСТВА,Кузьмичёва Г.М.,Тонкие химические технологии,https://elibrary.ru/contents.asp?id=34230857,"
Тонкие химические технологии. 
2015. 
Т. 10. № 6.  С. 5-36.
"
ВЛИЯНИЕ СОСТАВА БИНАРНОГО РАСТВОРИТЕЛЯ CH3CN-H2O НА КИНЕТИКУ ОКИСЛЕНИЯ ЦИКЛОГЕКСЕНА П-БЕНЗОХИНОНОМ В РАСТВОРАХ КАТИОННЫХ КОМПЛЕКСОВ ПАЛЛАДИЯ(II),"Захарова Д.С., Семеняко А.Н., Черткова О.А., Фролкова А.В., Кацман Е.А., Брук Л.Г., Темкин О.Н.",Тонкие химические технологии,https://elibrary.ru/contents.asp?id=34108682,"
Тонкие химические технологии. 
2015. 
Т. 10. № 3.  С. 77-84.
"
ЭЛЕКТРОИМПУЛЬСНАЯ ОБРАБОТКА ВОДНЫХ РАСТВОРОВ ГУМИНОВЫХ ВЕЩЕСТВ В СЛОЕ ЖЕЛЕЗНЫХ ГРАНУЛ В ПРОЦЕССАХ ВОДООЧИСТКИ,"Войно Д.А., Лобанова Г.Л., Юрмазова Т.А., Шиян Л.Н., Мачехина К.И.",Известия Томского политехнического университета. Инжиниринг георесурсов,https://elibrary.ru/contents.asp?id=34222659,"
Известия Томского политехнического университета. Инжиниринг георесурсов. 
2015. 
Т. 326. № 10.  С. 72-80.
"
КИНЕТИЧЕСКИЕ МОДЕЛИ ПРИ ОПИСАНИИ СОРБЦИИ ЖИРОРАСТВОРИМЫХ ФИЗИОЛОГИЧЕСКИ АКТИВНЫХ ВЕЩЕСТВ ВЫСОКОУПОРЯДОЧЕННЫМИ НЕОРГАНИЧЕСКИМИ КРЕМНИЙСОДЕРЖАЩИМИ МАТЕРИАЛАМИ,"Крижановская О.О., Синяева Л.А., Карпов С.И., Селеменев В.Ф., Бородина Е.В., Рёсснер Ф.",Сорбционные и хроматографические процессы,https://elibrary.ru/contents.asp?id=34032863,"
Сорбционные и хроматографические процессы. 
2014. 
Т. 14. № 5.  С. 784-794.
"
ЭВОЛЮЦИЯ ДОНОРНО-АКЦЕПТОРНЫХ ЦЕНТРОВ ПОВЕРХНОСТИ СЕГНЕТОЭЛЕКТРИКОВ ПРИ ДИСПЕРГИРОВАНИИ,"Захарова Н.В., Сычев М.М., Корсаков В.Г., Мякин С.В.",Конденсированные среды и межфазные границы,https://elibrary.ru/contents.asp?id=33663653,"
Конденсированные среды и межфазные границы. 
2011. 
Т. 13. № 1.  С. 56-62.
"
СОРБЦИЯ ИОНОВ ТЯЖЕЛЫХ МЕТАЛЛОВ ИЗ ВОДЫ АКТИВИРОВАННЫМИ УГЛЕРОДНЫМИ АДСОРБЕНТАМИ,"Гимаева А.Р., Валинурова Э.Р., Игдавлетова Д.К., Кудашева Ф.Х.",Сорбционные и хроматографические процессы,https://elibrary.ru/contents.asp?id=33664302,"
Сорбционные и хроматографические процессы. 
2011. 
Т. 11. № 3.  С. 350-356.
"
НОВЫЙ ПОДХОД В ОЦЕНКЕ АНТИОКСИДАНТНОЙ АКТИВНОСТИ РАСТИТЕЛЬНОГО СЫРЬЯ ПРИ ИССЛЕДОВАНИИ ПРОЦЕССА АУТООКИСЛЕНИЯ АДРЕНАЛИНА,"Рябинина Е.И., Зотова Е.Е., Ветрова Е.Н., Пономарева Н.И., Илюшина Т.Н.",Химия растительного сырья,https://elibrary.ru/contents.asp?id=33694221,"
Химия растительного сырья. 
2011. 
№ 3.  С. 117-121.
"
СИНТЕЗ И СВОЙСТВА ТОНКИХ ПЛЕНОК ДИОКСИДА ТИТАНА,"Герасименко Ю.В., Логачёва В.А., Ховив А.М.",Конденсированные среды и межфазные границы,https://elibrary.ru/contents.asp?id=33598735,"
Конденсированные среды и межфазные границы. 
2010. 
Т. 12. № 2.  С. 113-118.
"
КИНЕТИКА КАТОДНОГО ВЫДЕЛЕНИЯ ВОДОРОДА НА ПЕРЕХОДНЫХ МЕТАЛЛАХ I. ТЕОРЕТИЧЕСКИЙ АНАЛИЗ,"Введенский А.В., Гуторов И.А., Морозова Н.Б.",Конденсированные среды и межфазные границы,https://elibrary.ru/contents.asp?id=33655182,"
Конденсированные среды и межфазные границы. 
2010. 
Т. 12. № 3.  С. 288-300.
"
АНОДНОЕ ПОВЕДЕНИЕ АЛЮМИНИЯ В НЕЙТРАЛЬНЫХ ЭЛЕКТРОЛИТАХ РАЗЛИЧНОГО АНИОННОГО СОСТАВА,"Борисенкова Т.А., Калужина С.А.",Конденсированные среды и межфазные границы,https://elibrary.ru/contents.asp?id=33383359,"
Конденсированные среды и межфазные границы. 
2009. 
Т. 11. № 2.  С. 106-110.
"
ВЛИЯНИЕ СОВМЕСТНО-ОСАЖДЕННЫХ ГИДРОКСИДОВ НА СОРБЦИЮ ИОНОВ ТЯЖЕЛЫХ МЕТАЛЛОВ,"Марченко Л.А., Марченко А.А.",Сорбционные и хроматографические процессы,https://elibrary.ru/contents.asp?id=33386280,"
Сорбционные и хроматографические процессы. 
2009. 
Т. 9. № 6.  С. 868-876.
"
СОРБЦИЯ АНИОНОВ НА ОКСИГИДРОКСИДАХ МЕТАЛЛОВ (ОБЗОР),Печенюк С.И.,Сорбционные и хроматографические процессы,https://elibrary.ru/contents.asp?id=33301624,"
Сорбционные и хроматографические процессы. 
2008. 
Т. 8. № 3.  С. 380-429.
"
ИССЛЕДОВАНИЕ БИОЛОГИЧЕСКИ АКТИВНЫХ ФЛАВОНОИДОВ В ЭКСТРАКТАХ ИЗ РАСТИТЕЛЬНОГО СЫРЬЯ,"Лобанова А.А., Будаева В.В., Сакович Г.В.",Химия растительного сырья,https://elibrary.ru/contents.asp?id=33183935,"
Химия растительного сырья. 
2004. 
№ 1.  С. 47-52.
"
МЕТОДЫ ИССЛЕДОВАНИЯ АНТИОКСИДАНТОВ,"Хасанов В.В., Рыжова Г.Л., Мальцева Е.В.",Химия растительного сырья,https://elibrary.ru/contents.asp?id=33183937,"
Химия растительного сырья. 
2004. 
№ 3.  С. 63-75.
"
АРАБИНОГАЛАКТАН ЛИСТВЕННИЦЫ - СВОЙСТВА И ПЕРСПЕКТИВЫ ИСПОЛЬЗОВАНИЯ (ОБЗОР),"Медведева Е.Н., Бабкин В.А., Остроухова Л.А.",Химия растительного сырья,https://elibrary.ru/contents.asp?id=33183931,"
Химия растительного сырья. 
2003. 
№ 1.  С. 27-37.
"
СОВРЕМЕННЫЕ ПРЕДСТАВЛЕНИЯ О СТРОЕНИИ ЦЕЛЛЮЛОЗ (ОБЗОР),"Алешина Л.А., Глазкова С.В., Луговская Л.А., Подойникова М.В., Фофанов А.Д., Силина Е.В.",Химия растительного сырья,https://elibrary.ru/contents.asp?id=33183326,"
Химия растительного сырья. 
2001. 
№ 1.  С. 5-36.
"
