Field1,Field2,Field3_text,Field3_links,Field4
ОПЫТ ЗЕЛЕНОГО ЧЕРЕНКОВАНИЯ ОБЛЕПИХИ КРУШИНОВИДНОЙ В УСЛОВИЯХ ЮГО-ВОСТОКА КАЗАХСТАНА,"Бессчетнов В.П., Кентбаев Е.Ж.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=35304338,"
Известия высших учебных заведений. Лесной журнал. 
2018. 
№ 4 (364).  С. 56-62.
"
ПРИМЕНЕНИЕ ЦИФРОВЫХ МОДЕЛЕЙ МЕСТНОСТИ ДЛЯ ТРАССИРОВАНИЯ ЛЕСНЫХ АВТОМОБИЛЬНЫХ ДОРОГ,"Умаров М.М., Скрыпников А.В., Чернышова Е.В., Микова Е.Ю.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34841939,"
Известия высших учебных заведений. Лесной журнал. 
2018. 
№ 2 (362).  С. 58-69.
"
ТЕОРЕТИЧЕСКОЕ ИССЛЕДОВАНИЕ ПРОЦЕССА РАЗРУШЕНИЯ МАССИВА ГРУНТА СФЕРИЧЕСКИМИ НОЖАМИ ПРИ ИСПОЛЬЗОВАНИИ КОМБИНИРОВАННЫХ КОНСТРУКЦИЙ ГРУНТОМЕТОВ ДЛЯ ТУШЕНИЯ ЛЕСНЫХ ПОЖАРОВ,"Шапиро В.Я., Григорьева О.И., Григорьев И.В., Григорьев М.Ф.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34829883,"
Известия высших учебных заведений. Лесной журнал. 
2018. 
№ 1 (361).  С. 61-69.
"
ОЦЕНКА ФИЗИОЛОГИЧЕСКОГО СОСТОЯНИЯ ПРЕДСТАВИТЕЛЕЙ РОДА ЛИСТВЕННИЦА (LARIX MILL.) В УСЛОВИЯХ НИЖЕГОРОДСКОЙ ОБЛАСТИ,"Бессчетнов В.П., Бессчетнова Н.Н., Есичев А.О.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34829883,"
Известия высших учебных заведений. Лесной журнал. 
2018. 
№ 1 (361).  С. 9-17.
"
"РАСЧЕТ ПЛАНОВЫХ ЭЛЕМЕНТОВ КЛОТОИДНОЙ ТРАССЫ, ПОДОБРАННОЙ НА СТЕРЕОМОДЕЛИ МЕСТНОСТИ","Умаров М.М., Скрыпников А.В., Ломакин Д.В., Микова Е.Ю.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=35304338,"
Известия высших учебных заведений. Лесной журнал. 
2018. 
№ 4 (364).  С. 97-106.
"
ЭКСПЕРИМЕНТАЛЬНАЯ ОЦЕНКА СЦЕПНЫХ КАЧЕСТВ И РОВНОСТИ ПОКРЫТИЙ ПРИ РАЗЛИЧНЫХ СОСТОЯНИЯХ АВТОМОБИЛЬНЫХ ДОРОГ И ПОГОДНЫХ УСЛОВИЯХ,"Гулевский В.А., Скрыпников А.В., Козлов В.Г., Ломакин Д.В., Микова Е.Ю.",Вестник Воронежского государственного аграрного университета,https://www.elibrary.ru/contents.asp?id=35055420,"
Вестник Воронежского государственного аграрного университета. 
2018. 
№ 1 (56).  С. 112-118.
"
"ОСОБЕННОСТИ ВЛИЯНИЯ ХИМИЧЕСКИХ СРЕДСТВ ЗАЩИТЫ РАСТЕНИЙ НА ДИНАМИКУ ЭЛЕМЕНТОВ ПИТАНИЯ В РАСТЕНИЯХ, ИХ ХИМИЧЕСКИЙ СОСТАВ И УСЛОВИЯ РАЗВИТИЯ","Спиридонов Ю.Я., Будынков Н.И., Дудкин И.В., Стрижков Н.И., Суминова Н.Б., Николайченко Н.В., Даулетов М.А., Ленович Д.Р.",Аграрный научный журнал,https://www.elibrary.ru/contents.asp?id=36321054,"
Аграрный научный журнал. 
2018. 
№ 10.  С. 37-40.
"
ЭФФЕКТИВНОСТЬ ПРИМЕНЕНИЯ ЦИФРОВЫХ ТЕХНОЛОГИЙ В УПРАВЛЕНИИ ЗЕМЕЛЬНЫМИ РЕСУРСАМИ МУНИЦИПАЛЬНЫХ ОБРАЗОВАНИЙ САРАТОВСКОЙ ОБЛАСТИ,"Воротников И.Л., Нейфельд В.В.",Аграрный научный журнал,https://www.elibrary.ru/contents.asp?id=35168061,"
Аграрный научный журнал. 
2018. 
№ 6.  С. 76-81.
"
СОДЕРЖАНИЕ КРАХМАЛА В ТКАНЯХ ПОБЕГОВ РАЗНЫХ ВИДОВ ЕЛИ (PICEA A. DIETR.) В УСЛОВИЯХ ИНТРОДУКЦИИ,"Бессчетнова Н.Н., Бессчетнов В.П., Кулькова А.В., Мишукова И.В.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34520498,"
Известия высших учебных заведений. Лесной журнал. 
2017. 
№ 4 (358).  С. 57-68.
"
РОССИЙСКИЙ АПК - ОТ ИМПОРТА СЕЛЬСКОХОЗЯЙСТВЕННОЙ ПРОДУКЦИИ К ЭКСПОРТНО-ОРИЕНТИРОВАННОМУ РАЗВИТИЮ,"Донник И.М., Воронин Б.А., Лоретц О.Г., Кот Е.М., Воронина Я.В.",Аграрный вестник Урала,https://www.elibrary.ru/contents.asp?id=34480271,"
Аграрный вестник Урала. 
2017. 
№ 3 (157).  С. 12.
"
"ГЕНЕТИЧЕСКИЕ РЕСУРСЫ ВИНОГРАДА ИНСТИТУТА ""МАГАРАЧ"". ПРОБЛЕМЫ И ПЕРСПЕКТИВЫ СОХРАНЕНИЯ","Полулях А.А., Волынкин В.А., Лиховской В.В.",Вавиловский журнал генетики и селекции,https://www.elibrary.ru/contents.asp?id=34541332,"
Вавиловский журнал генетики и селекции. 
2017. 
Т. 21. № 6.  С. 608-616.
"
АГРОЭКОЛОГИЧЕСКИЕ АСПЕКТЫ ПРИМЕНЕНИЯ ХИМИЧЕСКИХ СРЕДСТВ ЗАЩИТЫ ПОСЕВОВ ПРОСА ОТ СОРНЫХ РАСТЕНИЙ В САРАТОВСКОМ ПРАВОБЕРЕЖЬЕ,"Даулетов М.А., Пономарева А.Л., Шевченко Е.Н., Бикимбаева А.Т., Шагиев Б.З., Стрижков Н.И.",Аграрный научный журнал,https://www.elibrary.ru/contents.asp?id=34537024,"
Аграрный научный журнал. 
2017. 
№ 9.  С. 3-9.
"
"РАЗРАБОТКА ИНТЕГРИРОВАННОЙ ТЕХНОЛОГИИ ЗАЩИТЫ ПОСЕВОВ ПОЛЕВЫХ КУЛЬТУР ОТ БОЛЕЗНЕЙ, ВРЕДИТЕЛЕЙ И СОРНЯКОВ НА ОСНОВЕ БИОЛОГИЧЕСКИХ И ХИМИЧЕСКИХ МЕТОДОВ","Спиридонов Ю.Я., Будынков Н.И., Автаев Р.А., Стрижков Н.И., Атаев С.С.Х., Суминова Н.Б., Даулетов М.А., Ленович Д.Р.",Аграрный научный журнал,https://www.elibrary.ru/contents.asp?id=34537024,"
Аграрный научный журнал. 
2017. 
№ 9.  С. 37-42.
"
ОСОБЕННОСТИ ПОСЛЕПОЖАРНОГО ВОССТАНОВЛЕНИЯ ДРЕВОСТОЕВ ПИХТЫ СИБИРСКОЙ В УСЛОВИЯХ РУДНОГО АЛТАЯ,"Калачев А.А., Залесов С.В.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34240078,"
Известия высших учебных заведений. Лесной журнал. 
2016. 
№ 2 (350).  С. 19-30.
"
ЛЕСОВОДСТВЕННАЯ ЭФФЕКТИВНОСТЬ РУБОК УХОДА В СОСНЯКАХ КАЗАХСКОГО МЕЛКОСОПОЧНИКА,"Залесов С.В., Данчева А.В., Эбель А.В., Эбель Е.И.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34259955,"
Известия высших учебных заведений. Лесной журнал. 
2016. 
№ 3 (351).  С. 21-30.
"
ПРИМЕНЕНИЕ ПРОЦЕССА ОЗОНИРОВАНИЯ В СЕЛЬСКОМ ХОЗЯЙСТВЕ,"Баскаков И.В., Оробинский В.И., Тарасенко А.П., Чернышов А.В., Чернова О.В.",Вестник Воронежского государственного аграрного университета,https://www.elibrary.ru/contents.asp?id=34330130,"
Вестник Воронежского государственного аграрного университета. 
2016. 
№ 3 (50).  С. 120-126.
"
СТРУКТУРНАЯ ОПТИМИЗАЦИЯ АГРОЛАНДШАФТОВ В АДАПТИВНОМ ЗЕМЛЕПОЛЬЗОВАНИИ,"Постолов В.Д., Зотова К.Ю., Тарбаев В.А.",Вестник Воронежского государственного аграрного университета,https://www.elibrary.ru/contents.asp?id=34330130,"
Вестник Воронежского государственного аграрного университета. 
2016. 
№ 3 (50).  С. 302-308.
"
РАЗНООБРАЗИЕ КУЛЬТУРНОГО ОВСА ПО ХОЗЯЙСТВЕННО ЦЕННЫМ ПРИЗНАКАМ И ИХ СВЯЗЬ С УСТОЙЧИВОСТЬЮ К ФУЗАРИОЗУ,"Лоскутов И.Г., Блинова Е.В., Гаврилова О.П., Гагкаева Т.Ю.",Вавиловский журнал генетики и селекции,https://www.elibrary.ru/contents.asp?id=34263992,"
Вавиловский журнал генетики и селекции. 
2016. 
Т. 20. № 3.  С. 286-294.
"
ГЕНЕТИЧЕСКИЕ МАРКЕРЫ В МЯСНОМ ОВЦЕВОДСТВЕ,"Дейкин А.В., Селионова М.И., Криворучко А.Ю., Коваленко Д.В., Трухачев В.И.",Вавиловский журнал генетики и селекции,https://www.elibrary.ru/contents.asp?id=34330199,"
Вавиловский журнал генетики и селекции. 
2016. 
Т. 20. № 5.  С. 576-583.
"
О КОНЦЕПТУАЛЬНЫХ ПОЛОЖЕНИЯХ ИНТЕНСИФИКАЦИИ ИСПОЛЬЗОВАНИЯ И ВОСПРОИЗВОДСТВА ЛЕСОВ В СИБИРИ,"Бондарев А.И., Онучин А.А., Читоркин В.В., Соколов В.А.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34346016,"
Известия высших учебных заведений. Лесной журнал. 
2015. 
№ 6 (348).  С. 25-34.
"
РЕАЛИЗАЦИЯ БИОЛОГИЧЕСКОГО ПОТЕНЦИАЛА ТЕЛЯТ ПРИ РАЗНЫХ РЕЖИМАХ АДАПТИВНОЙ ТЕХНОЛОГИИ ВЫРАЩИВАНИЯ С ПРИМЕНЕНИЕМ БИОСТИМУЛЯТОРОВ,"Семенов В.Г., Никитин Д.А., Петров Н.С., Гладких Л.П., Герасимова Н.И.",Аграрный вестник Урала,https://www.elibrary.ru/contents.asp?id=34115132,"
Аграрный вестник Урала. 
2015. 
№ 9 (139).  С. 36-40.
"
АГРОЛАНДШАФТ КАК ФАКТОР УСТОЙЧИВОСТИ ЗЕМЛЕПОЛЬЗОВАНИЯ И ЗЕМЛЕУСТРОЙСТВА,"Лопырев М.И., Недикова Е.В., Харитонов А.А.",Вестник Воронежского государственного аграрного университета,https://www.elibrary.ru/contents.asp?id=34221240,"
Вестник Воронежского государственного аграрного университета. 
2015. 
№ 4-2 (47).  С. 179-183.
"
ПОВЫШЕНИЕ ЭФФЕКТИВНОСТИ ТЕХНИЧЕСКОЙ ЭКСПЛУАТАЦИИ АВТОТРАНСПОРТНЫХ СРЕДСТВ ПО РЕЗУЛЬТАТАМ ИССЛЕДОВАНИЯ ИХ ЭКСПЛУАТАЦИОННЫХ ПОКАЗАТЕЛЕЙ,"Кондрашова Е.В., Козлов В.Г., Яковлев К.А., Скворцова Т.В., Заболотная А.А.",Вестник Воронежского государственного аграрного университета,https://www.elibrary.ru/contents.asp?id=34188961,"
Вестник Воронежского государственного аграрного университета. 
2015. 
№ 4 (47).  С. 80-86.
"
ОЦЕНКА КАЧЕСТВА ОЧИСТКИ ЗЕРНА НА СЕМЯОЧИСТИТЕЛЬНОЙ ЛИНИИ ФИРМЫ LMC,"Оробинский В.И., Тарасенко А.П., Чернышов А.В., Буравлев Н.Е., Харитонов М.К.",Вестник Воронежского государственного аграрного университета,https://www.elibrary.ru/contents.asp?id=34188961,"
Вестник Воронежского государственного аграрного университета. 
2015. 
№ 4 (47).  С. 93-97.
"
ИННОВАЦИОННЫЕ РАЗРАБОТКИ И ИХ ОСВОЕНИЕ В ПРОМЫШЛЕННОМ ПТИЦЕВОДСТВЕ,"Буяров В.С., Буяров А.В., Сахно О.Н.",Аграрный научный журнал,https://www.elibrary.ru/contents.asp?id=34193671,"
Аграрный научный журнал. 
2015. 
№ 12.  С. 69-75.
"
ПРИЧИНЫ СТРУКТУРНЫХ ИЗМЕНЕНИЙ В ДИНАМИКЕ ПЛОЩАДИ ЗАСТРАХОВАННЫХ КУЛЬТУР,"Носов В.В., Кошелева М.М., Котар О.К.",Аграрный научный журнал,https://www.elibrary.ru/contents.asp?id=34193671,"
Аграрный научный журнал. 
2015. 
№ 12.  С. 80-85.
"
БЕСПИЛОТНЫЕ ЛЕТАТЕЛЬНЫЕ АППАРАТЫ В СИСТЕМЕ ЛЕСНОГО ХОЗЯЙСТВА РОССИИ,Скуднева О.В.,Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34038282,"
Известия высших учебных заведений. Лесной журнал. 
2014. 
№ 6 (342).  С. 150-154.
"
ОПЫТ РУБОК ОБНОВЛЕНИЯ В ОДНОВОЗРАСТНЫХ РЕКРЕАЦИОННЫХ СОСНЯКАХ ПОДЗОНЫ СЕВЕРНОЙ ЛЕСОСТЕПИ,"Залесов С.В., Залесова Е.С., Данчева А.В., Федоров Ю.В.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=34038282,"
Известия высших учебных заведений. Лесной журнал. 
2014. 
№ 6 (342).  С. 20-31.
"
МОДЕЛЬ РЕЖИМОВ ДВИЖЕНИЯ ТРАНСПОРТНЫХ ПОТОКОВ НА ЛЕСОВОЗНЫХ АВТОМОБИЛЬНЫХ ДОРОГАХ,"Курьянов В.К., Скрыпников А.В., Кондрашова Е.В., Морковин В.А.",Известия высших учебных заведений. Лесной журнал,https://www.elibrary.ru/contents.asp?id=33954725,"
Известия высших учебных заведений. Лесной журнал. 
2014. 
№ 2 (338).  С. 61-67.
"
ВЛИЯНИЕ ГЕНЕТИЧЕСКИХ И ЭКОЛОГИЧЕСКИХ ФАКТОРОВ НА ПРОДУКТИВНОЕ ДОЛГОЛЕТИЕ,Лоретц О.Г.,Аграрный вестник Урала,https://www.elibrary.ru/contents.asp?id=34031289,"
Аграрный вестник Урала. 
2014. 
№ 9 (127).  С. 34-37.
"
ФИНАНСОВАЯ ПОДДЕРЖКА И ГОСУДАРСТВЕННОЕ РЕГУЛИРОВАНИЕ СЕЛЬСКОГО ХОЗЯЙСТВА В ВЕДУЩИХ СТРАНАХ ЕВРОСОЮЗА И США,"Колесников А.В., Стеблева Н.А., Шишкина Н.В.",Вестник Воронежского государственного аграрного университета,https://www.elibrary.ru/contents.asp?id=33973076,"
Вестник Воронежского государственного аграрного университета. 
2014. 
№ 1-2 (40-41).  С. 294-302.
"
НОВЫЙ ПОДХОД К ОЦЕНКЕ ЭКОЛОГИЧЕСКОЙ ПЛАСТИЧНОСТИ СОРТОВ РАСТЕНИЙ,"Потанин В.Г., Алейников А.Ф., Стёпочкин П.И.",Вавиловский журнал генетики и селекции,https://www.elibrary.ru/contents.asp?id=34033758,"
Вавиловский журнал генетики и селекции. 
2014. 
Т. 18. № 3.  С. 548-552.
"
ЭФФЕКТИВНОСТЬ СЕЛЬСКОХОЗЯЙСТВЕННОГО СТРАХОВАНИЯ С ГОСУДАРСТВЕННОЙ ПОДДЕРЖКОЙ,"Носов В.В., Котар О.К., Кошелева М.М.",Аграрный научный журнал,https://www.elibrary.ru/contents.asp?id=34008644,"
Аграрный научный журнал. 
2014. 
№ 9.  С. 82-87.
"
ЭНЕРГОРЕСУРСОСБЕРЕГАЮЩИЕ ТЕХНОЛОГИИ И ТЕХНИКА ДЛЯ ОБРАБОТКИ ПОЧВЫ И ПОСЕВА В ЗАСУШЛИВЫХ УСЛОВИЯХ,"Мазитов Н.К., Зиганшин Б.Г., Валиев А.Р., Сахапов Р.Л., Шарафиев Л.З., Рахимов И.Р., Шайдуллин Х.Х., Шайхов М.К., Яхин С.М., Хисамеев Ф.Ф.",Вестник Казанского государственного аграрного университета,https://www.elibrary.ru/contents.asp?id=33950113,"
Вестник Казанского государственного аграрного университета. 
2013. 
Т. 8. № 4 (30).  С. 65-75.
"
МОЛЕКУЛЯРНЫЕ МАРКЕРЫ В ГЕНЕТИЧЕСКИХ ИССЛЕДОВАНИЯХ И В СЕЛЕКЦИИ,Хлесткина Е.К.,Вавиловский журнал генетики и селекции,https://www.elibrary.ru/contents.asp?id=33940376,"
Вавиловский журнал генетики и селекции. 
2013. 
Т. 17. № 4-2.  С. 1044-1054.
"
"МОЛЕКУЛЯРНЫЕ МАРКЕРЫ: ИСПОЛЬЗОВАНИЕ В СЕЛЕКЦИИ ЗЕРНОВЫХ КУЛЬТУР ДЛЯ ИДЕНТИФИКАЦИИ, ИНТРОГРЕССИИ И ПИРАМИДИРОВАНИЯ ГЕНОВ",Леонова И.Н.,Вавиловский журнал генетики и селекции,https://www.elibrary.ru/contents.asp?id=33938284,"
Вавиловский журнал генетики и селекции. 
2013. 
Т. 17. № 2.  С. 314-325.
"
АДАПТАЦИЯ ИМПОРТНОГО СКОТА В УРАЛЬСКОМ РЕГИОНЕ,"Донник И.М., Шкуратова И.А., Бурлакова Л.В., Мымрин В.С., Портнов В.С., Исаева А.Г., Лоретц О.Г., Барашкин М.И., Кошелев С.Н., Абилева Г.У.",Аграрный вестник Урала,https://www.elibrary.ru/contents.asp?id=33743221,"
Аграрный вестник Урала. 
2012. 
№ 1 (93).  С. 24-26.
"
"ПОЛИМОРФИЗМ ПО ГЕНАМ СОМАТОТРОПИНА, ПРОЛАКТИНА, ЛЕПТИНА, ТИРЕОГЛОБУЛИНА БЫКОВ-ПРОИЗВОДИТЕЛЕЙ","Тюлькин С.В., Ахметов Т.М., Валиуллина Э.Ф., Вафин Р.Р.",Вавиловский журнал генетики и селекции,https://www.elibrary.ru/contents.asp?id=33939429,"
Вавиловский журнал генетики и селекции. 
2012. 
Т. 16. № 4-2.  С. 1008-1012.
"
О МАТЕМАТИЧЕСКОМ МОДЕЛИРОВАНИИ ПРИРОДНЫХ ПОЖАРОВ И КАТАСТРОФ,Гришин А.М.,Вестник Томского государственного университета. Математика и механика,https://www.elibrary.ru/contents.asp?id=33335144,"
Вестник Томского государственного университета. Математика и механика. 
2008. 
№ 2 (3).  С. 105-114.
"
