Field1,Field2,Field3_text,Field3_links,Field4
СВЕДЕНИЯ О НОВЫХ ТИПАХ СТАНДАРТНЫХ ОБРАЗЦОВ,Суслова В.В.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=48635454,"
Эталоны. Стандартные образцы. 
2022. 
Т. 18. № 1.  С. 73-85.
"
"СВЕДЕНИЯ О СТАНДАРТНЫХ ОБРАЗЦАХ УТВЕРЖДЕННЫХ ТИПОВ, В КОТОРЫЕ БЫЛИ ВНЕСЕНЫ ИЗМЕНЕНИЯ В ЧАСТИ СРОКА ДЕЙСТВИЯ УТВЕРЖДЕННОГО ТИПА СТАНДАРТНОГО ОБРАЗЦА",Суслова В.В.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=50003324,"
Эталоны. Стандартные образцы. 
2022. 
Т. 18. № 3.  С. 87-96.
"
МЕТРОЛОГИЧЕСКОЕ ОБЕСПЕЧЕНИЕ ГАЗОВЫХ КАЛОРИМЕТРОВ И АНАЛИЗАТОРОВ ЧИСЛА ВОББЕ,"Мишина К.А., Корчагина Е.Н., Казарцев Я.В.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=46439263,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 2.  С. 19-32.
"
РАЗРАБОТКА КОМПЛЕКСА МЕТРОЛОГИЧЕСКОГО ОБЕСПЕЧЕНИЯ ПИЩЕВОЙ ПРОМЫШЛЕННОСТИ,"Сергеева А.С., Вострикова Н.Л., Медведевских М.Ю.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=45681354,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 1.  С. 21-33.
"
ПРИМЕНЕНИЕ СТАНДАРТНЫХ ОБРАЗЦОВ ПОГЛОЩЁННОЙ ДОЗЫ ПРИ ВАЛИДАЦИИ ПРОЦЕССОВ РАДИАЦИОННОЙ СТЕРИЛИЗАЦИИ МЕДИЦИНСКИХ ИЗДЕЛИЙ И РАДИАЦИОННОЙ ОБРАБОТКИ ПИЩЕВОЙ ПРОДУКЦИИ,"Громов А.А., Жанжора А.П., Коваленко О.И.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=47739429,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 4.  С. 23-32.
"
ПРИМЕНЕНИЕ СИСТЕМЫ ЛИОФИЛЬНОЙ СУШКИ ДЛЯ ПОДГОТОВКИ МАТЕРИАЛА СТАНДАРТНЫХ ОБРАЗЦОВ СОСТАВА ПИЩЕВЫХ ПРОДУКТОВ,"Медведевских М.Ю., Вострикова Н.Л., Сергеева А.С., Студенок В.В.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=45681354,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 1.  С. 35-45.
"
ГРАДУИРОВКА ЯМР-АНАЛИЗАТОРОВ АМВ-1006М С ИСПОЛЬЗОВАНИЕМ НАТУРАЛЬНЫХ ОБРАЗЦОВ И ОБРАЗЦОВ - ИМИТАТОРОВ,"Агафонов О.С., Прудников С.М.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=45681354,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 1.  С. 47-57.
"
СТАНДАРТНЫЕ ОБРАЗЦЫ КОРМОВ В СИСТЕМЕ МЕТРОЛОГИЧЕСКОГО ОБЕСПЕЧЕНИЯ ЛАБОРАТОРИЙ АГРОПРОМЫШЛЕННОГО КОМПЛЕКСА,"Ступакова Г.А., Деньгина С.А., Игнатьева Е.Э., Щиплецова Т.И., Митрофанов Д.К.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=45681354,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 1.  С. 5-20.
"
МЕТРОЛОГИЧЕСКОЕ ОБЕСПЕЧЕНИЕ ИЗМЕРЕНИЙ СОДЕРЖАНИЯ ФТАЛАТОВ: СТАНДАРТНЫЙ ОБРАЗЕЦ СОСТАВА РАСТВОРА ШЕСТИ ПРИОРИТЕТНЫХ ФТАЛАТОВ В МЕТАНОЛЕ,"Крылов А.И., Будко А.Г., Михеева А.Ю., Ткаченко И.Ю.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=46942247,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 3.  С. 5-19.
"
РАЗРАБОТКА СТАНДАРТНЫХ ОБРАЗЦОВ ГАЗОПРОНИЦАЕМОСТИ,"Аронов И.П., Собина Е.П.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=46439263,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 2.  С. 5-18.
"
ВАКУУМНАЯ СИСТЕМА ВАТТ-ВЕСОВ: АСПЕКТЫ РАЗРАБОТКИ,"Чернышенко А.А., Каменских Ю.И.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=47739429,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 4.  С. 5-12.
"
ЭТАЛОНЫ-КОПИИ ЕДИНИЦЫ МАССЫ: КАЛИБРОВКА 2020 ГОДА С ПРИМЕНЕНИЕМ ВАКУУМНОГО КОМПАРАТОРА CCL 1007,"Каменских Ю.И., Снегов В.С.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=46439263,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 2.  С. 59-71.
"
СТАНДАРТНЫЕ ОБРАЗЦЫ ДЛЯ ОПТИЧЕСКИХ НАНОСЕНСОРНЫХ СИСТЕМ: ВОССТАНОВЛЕННЫЙ ГЛУТАТИОН И ХЛОРАМФЕНИКОЛ,"Юшина А.А., Аленичев М.К.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=45681354,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 1.  С. 59-69.
"
ПРИМЕНЕНИЕ ПРЯМОГО И КОСВЕННОГО СПОСОБА ОПРЕДЕЛЕНИЯ МАССОВОЙ ДОЛИ ОСНОВНОГО КОМПОНЕНТА В ХЛОРИДЕ КАЛИЯ ФЛОТАЦИОННОМ,"Собина Е.П., Собина А.В., Шимолин А.Ю., Табатчикова Т.Н., Лебедева Е.Л., Мигаль П.В., Крашенинина М.П.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=47739429,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 4.  С. 65-84.
"
СВЕДЕНИЯ О НОВЫХ ТИПАХ СТАНДАРТНЫХ ОБРАЗЦОВ,Суслова В.В.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=45681354,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 1.  С. 71-88.
"
ПРИМЕНЕНИЕ ПРОФЕССИОНАЛЬНЫХ СТАНДАРТОВ ПРИ ФОРМИРОВАНИИ КОМПЕТЕНЦИЙ СОВРЕМЕННОГО СПЕЦИАЛИСТА-МЕТРОЛОГА,"Мосичкина А.В., Окрепилов М.В.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=46439263,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 2.  С. 73-81.
"
СВЕДЕНИЯ О НОВЫХ ТИПАХ СТАНДАРТНЫХ ОБРАЗЦОВ,Суслова В.В.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=46942247,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 3.  С. 73-87.
"
ГОСУДАРСТВЕННЫЙ РЕЕСТР УТВЕРЖДЕННЫХ ТИПОВ СТАНДАРТНЫХ ОБРАЗЦОВ ПРЕДСТАВЛЕННЫХ В ФЕДЕРАЛЬНОМ ИНФОРМАЦИОННОМ ФОНДЕ СВЕДЕНИЯ О НОВЫХ ТИПАХ СТАНДАРТНЫХ ОБРАЗЦОВ,Суслова В.В.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=47739429,"
Эталоны. Стандартные образцы. 
2021. 
Т. 17. № 4.  С. 85-94.
"
ОБЕСПЕЧЕНИЕ ПРОСЛЕЖИВАЕМОСТИ РЕЗУЛЬТАТОВ ИЗМЕРЕНИЙ СОДЕРЖАНИЯ ЗАГРЯЗНЯЮЩИХ ВЕЩЕСТВ В ПРОМЫШЛЕННЫХ ВЫБРОСАХ АВТОМАТИЧЕСКИМИ ИЗМЕРИТЕЛЬНЫМИ СИСТЕМАМИ,"Мальгинов А.В., Попов О.Г., Колобова А.В., Конопелько Л.А., Кустиков Ю.А.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=44867899,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 4.  С. 17-26.
"
СИСТЕМА МЕТРОЛОГИЧЕСКОГО ОБЕСПЕЧЕНИЯ ИЗМЕРЕНИЙ ЕДИНИЦЫ УДЕЛЬНОЙ ТЕПЛОЕМКОСТИ В ДИАПАЗОНЕ ТЕМПЕРАТУР ОТ 260 ДО 870 К. ГОСУДАРСТВЕННЫЙ ПЕРВИЧНЫЙ ЭТАЛОН И СРЕДСТВА ПЕРЕДАЧИ,"Компан Т.А., Кулагин В.И., Власова В.В., Кондратьев С.В., Пухов Н.Ф.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=43874732,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 2.  С. 21-29.
"
"ГОСУДАРСТВЕННЫЙ ПЕРВИЧНЫЙ ЭТАЛОН ЕДИНИЦ МОЛЯРНОЙ ДОЛИ, МАССОВОЙ ДОЛИ И МАССОВОЙ КОНЦЕНТРАЦИИ КОМПОНЕНТОВ В ГАЗОВЫХ И ГАЗОКОНДЕНСАТНЫХ СРЕДАХ ГЭТ 154-2019","Колобова А.В., Конопелько Л.А., Попов О.Г.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=44694478,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 3.  С. 23-35.
"
РАЗРАБОТКА СТАНДАРТНОГО ОБРАЗЦА НАНОПОРИСТОГО ЦЕОЛИТА,Собина Е.П.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=43557218,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 1.  С. 25-41.
"
РАЗРАБОТКА ПЕРВИЧНОЙ РЕФЕРЕНТНОЙ МЕТОДИКИ ИЗМЕРЕНИЙ И СТАНДАРТНЫХ ОБРАЗЦОВ МАССОВОЙ ДОЛИ СЫРОГО ЖИРА (МАСЛИЧНОСТИ) В СЕМЕНАХ МАСЛИЧНЫХ КУЛЬТУР И ПРОДУКТАХ НА ИХ ОСНОВЕ,"Сергеева А.С., Парфенова Е.Г., Голынец О.С.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=44694478,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 3.  С. 37-51.
"
ПРИМЕНЕНИЕ РЯДА ФИЗИКО-ХИМИЧЕСКИХ МЕТОДОВ АНАЛИЗА В ХОДЕ АТТЕСТАЦИИ МНОГОКОМПОНЕНТНОГО ОБРАЗЦА СОСТАВА ВОДЫ ПРИРОДНОЙ,"Трубачева Л.В., Лоханина С.Ю., Белова Т.И.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=43874732,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 2.  С. 41-55.
"
"НОВЫЙ СТАНДАРТНЫЙ ОБРАЗЕЦ СОСТАВА ХЛОРБЕНЗОЛА ДЛЯ ОБЕСПЕЧЕНИЯ МЕТРОЛОГИЧЕСКОЙ ПРОСЛЕЖИВАЕМОСТИ РЕЗУЛЬТАТОВ ИЗМЕРЕНИЙ, ПОВЕРКИ И КАЛИБРОВКИ","Ткаченко И.Ю., Будко А.Г., Михеева А.Ю., Крылов А.И.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=43557218,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 1.  С. 43-55.
"
СВЕДЕНИЯ О СТАНДАРТНЫХ ОБРАЗЦАХ,Агишева С.Т.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=44867899,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 4.  С. 43-56.
"
ПРОСЛЕЖИВАЕМОСТЬ В ОРГАНИЧЕСКОМ АНАЛИЗЕ. ЧАСТЬ 1: ЭКВИВАЛЕНТНОСТЬ НАЦИОНАЛЬНЫХ И МЕЖДУНАРОДНЫХ ЭТАЛОНОВ,"Михеева А.Ю., Крылов А.И.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=44694478,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 3.  С. 5-21.
"
РЕЗУЛЬТАТЫ ИССЛЕДОВАНИЙ НОВОГО МЕТОДА ДЛЯ МЕТРОЛОГИЧЕСКОГО ОБЕСПЕЧЕНИЯ ИЗМЕРЕНИЙ МАССЫ НА КОНВЕЙЕРНЫХ ВЕСАХ,"Аронов П.М., Медведевских С.В., Фирсанов В.А., Остривной А.Ф., Шмигельский И.Ю., Котляров Р.Ю.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=44867899,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 4.  С. 5-16.
"
СВЕДЕНИЯ О НОВЫХ ТИПАХ СТАНДАРТНЫХ ОБРАЗЦОВ,Агишева С.Т.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=43874732,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 2.  С. 63-75.
"
МЕТРОЛОГИЧЕСКОЕ ОБРАЗОВАНИЕ В РОССИИ: ИТОГИ И ПЕРСПЕКТИВЫ,"Пронин А.Н., Литвинов Б.Я., Окрепилов М.В., Слаев В.А.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=44694478,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 3.  С. 63-69.
"
СВЕДЕНИЯ О НОВЫХ ТИПАХ СТАНДАРТНЫХ ОБРАЗЦОВ,Агишева С.Т.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=43557218,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 1.  С. 69-76.
"
МНОГОФУНКЦИОНАЛЬНЫЙ ГОСУДАРСТВЕННЫЙ ПЕРВИЧНЫЙ ЭТАЛОН ЕДИНИЦ ЭЛЕКТРИЧЕСКОЙ МОЩНОСТИ В ДИАПАЗОНЕ ЧАСТОТ ОТ 1 ДО 2500 ГЦ ГЭТ 153-2019,"Гублер Г.Б., Никитин А.Ю., Шапиро Е.З., Алексеева Н.С.",Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=43557218,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 1.  С. 7-16.
"
СВЕДЕНИЯ О НОВЫХ ТИПАХ СТАНДАРТНЫХ ОБРАЗЦОВ,Агишева С.Т.,Эталоны. Стандартные образцы,https://www.elibrary.ru/contents.asp?id=44694478,"
Эталоны. Стандартные образцы. 
2020. 
Т. 16. № 3.  С. 71-82.
"
