Field1,Field2,Field3_text,Field3_links,Field4
ЗАМЕДЛЕНИЕ СОЗДАНИЯ ОТРАСЛИ ЭКОНОМИКИ ПО ПРИЧИНЕ ДЕМПИНГОВОГО ИМПОРТА: МЕЖДУНАРОДНЫЙ ОПЫТ,Иванова Я.Ю.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34839657,"
Торговая политика. 
2018. 
№ 1 (13).  С. 33-43.
"
ПРАКТИКА ПРИМЕНЕНИЯ АНТИДЕМПИНГОВЫХ И КОМПЕНСАЦИОННЫХ МЕР В ЕС В КОНТЕКСТЕ ПРАВИЛ ВТО,Хетагурова З.Х.,Торговая политика,https://www.elibrary.ru/contents.asp?id=38695380,"
Торговая политика. 
2018. 
№ 3 (15).  С. 55-64.
"
О НЕКОТОРЫХ ОСОБЕННОСТЯХ ЛИБЕРАЛИЗАЦИИ ДОСТУПА К РЫНКУ ТОВАРОВ РЕСПУБЛИКИ БЕЛАРУСЬ,Михневич С.И.,Торговая политика,https://www.elibrary.ru/contents.asp?id=35630243,"
Торговая политика. 
2018. 
№ 2 (14).  С. 9-21.
"
ВЗАИМОДЕЙСТВИЕ ТАМОЖЕННЫХ ОРГАНОВ С ЦЕНТРАЛЬНЫМ ЭКСПЕРТНО-КРИМИНАЛИСТИЧЕСКИМ ТАМОЖЕННЫМ УПРАВЛЕНИЕМ,"Берлова Н.В., Яковлева С.В.",Таможенная политика России на Дальнем Востоке,https://www.elibrary.ru/contents.asp?id=34488371,"
Таможенная политика России на Дальнем Востоке. 
2017. 
№ 2 (79).  С. 70-84.
"
"ПРАВИЛА ВСЕМИРНОЙ ТОРГОВОЙ ОРГАНИЗАЦИИ И ПРОТЕКЦИОНИЗМ В ОБЛАСТИ ВОЗОБНОВЛЯЕМЫХ ИСТОЧНИКОВ ЭНЕРГИИ""",Валеева Э.Н.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34835944,"
Торговая политика. 
2017. 
№ 2 (10).  С. 19-44.
"
ПРАВИЛА ВСЕМИРНОЙ ТОРГОВОЙ ОРГАНИЗАЦИИ И ПРОТЕКЦИОНИЗМ В ОБЛАСТИ ВОЗОБНОВЛЯЕМЫХ ИСТОЧНИКОВ ЭНЕРГИИ,Валеева Э.Н.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34833838,"
Торговая политика. 
2017. 
№ 1 (9).  С. 46-74.
"
ОЦЕНКА НАЛИЧИЯ ОСНОВНЫХ ФОНДОВ В РФ ПО УЧЕТНОЙ СТОИМОСТИ С 2000 ПО 2014 ГОД,"Салимоненко Е.Н., Скрипаченко Е.С.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 1-12.
"
ОСОБЕННОСТИ ТАМОЖЕННОГО КОНТРОЛЯ ДРЕВЕСИНЫ И ИЗДЕЛИЙ ИЗ НЕЁ,"Руднева З.С., Неверов И.Е.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 104-114.
"
АНАЛИЗ ДЕЯТЕЛЬНОСТИ ЧЕЛЯБИНСКОЙ ТАМОЖНИ КАК АГЕНТА ВАЛЮТНОГО КОНТРОЛЯ,"Салимоненко Е.Н., Кочкин Н.А.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528486,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 2 (3).  С. 108-120.
"
О НЕКОТОРЫХ АСПЕКТАХ ПРИМЕНЕНИЯ ТЕХНОЛОГИИ УДАЛЕННОГО ВЫПУСКА ТОВАРОВ НА СОВРЕМЕННОМ ЭТАПЕ,Жаборовский А.С.,Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 152-169.
"
ПРОБЛЕМЫ И ПЕРСПЕКТИВЫ ВЗАИМОДЕЙСТВИЯ ТАМОЖЕННЫХ И НАЛОГОВЫХ ОРГАНОВ РОССИЙСКОЙ ФЕДЕРАЦИИ,Бочарова Ю.В.,Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 208-224.
"
ОСОБЕННОСТИ КЛАССИФИКАЦИИ ПРОДУКТОВ ЖИВОТНОГО ПРОИСХОЖДЕНИЯ ПО ТН ВЭД (ГР. 01-05),"Руднева З.С., Пятак В.А.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 225-234.
"
ПРОЯВЛЕНИЕ ТАМОЖЕННОЙ ПОЛИТИКИ НА ФЕДЕРАЛЬНОМ И РЕГИОНАЛЬНОМ УРОВНЯХ,"Еремина О.С., Власова А.В.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 285-296.
"
"ФОРМЫ, СРЕДСТВА И СПОСОБЫ ТАМОЖЕННОГО КОНТРОЛЯ",Руднева З.С.,Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 317-327.
"
АКЦИЗНЫЕ АСПЕКТЫ РАБОТЫ ТАМОЖНИ,"Стрельников А.А., Постаушкина К.Ю.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528486,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 2 (3).  С. 32-48.
"
ТАМОЖЕННОЕ РЕГУЛИРОВАНИЕ ПЕРЕМЕЩЕНИЯ ЛЕГКО-ВЫХ АВТОМОБИЛЕЙ ФИЗИЧЕСКИМИ ЛИЦАМИ ЧЕРЕЗ ТАМО-ЖЕННУЮ ГРАНИЦУ ТАМОЖЕННОГО СОЮЗА,"Килина И.П., Аймурадова Д.Д.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 360-375.
"
ИНСТИТУЦИОНАЛЬНАЯ СРЕДА ФОРМИРОВАНИЯ ТАМОЖЕННЫХ ЛЬГОТ В СОВРЕМЕННЫХ УСЛОВИЯХ,"Кутепова О.Н., Мурыгина Е.Н.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 376-388.
"
О НЕОБХОДИМОСТИ УНИФИКАЦИИ МЕР ПО ПРЕСЕЧЕНИЮ НЕЗАКОННОГО ПЕРЕМЕЩЕНИЯ РАДИОАКТИВНЫХ МАТЕРИАЛОВ ПРИ ПРОВЕДЕНИИ ТАМОЖЕННОГО КОНТРОЛЯ В ГОСУДАРСТВАХ-ЧЛЕНАХ ЕВРАЗИЙСКОГО ЭКОНОМИЧЕСКОГО СОЮЗА,"Чубов Ю.В., Борисенко А.В., Темченко В.В., Кустов В.Н.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 41-54.
"
РАЗВИТИЕ ИНФОРМАЦИОННЫХ ТЕХНОЛОГИЙ В ТАМОЖЕННОМ ДЕЛЕ,"Агамагомедова С.А., Курдина Н.В.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528487,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 1 (2).  С. 418-432.
"
АНАЛИЗ ПРИМЕНЕНИЯ СИСТЕМЫ УПРАВЛЕНИЯ РИСКАМИ ПРИ ПРОВЕДЕНИИ ТАМОЖЕННОГО КОНТРОЛЯ,"Салимоненко Е.Н., Бухмастов А.А.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34551136,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 3 (4).  С. 59-75.
"
АНАЛИЗ КОРРЕКТИРОВКИ ТАМОЖЕННОЙ СТОИМОСТИ ТОВАРОВ В ЗОНЕ ДЕЯТЕЛЬНОСТИ ЧЕЛЯБИНСКОЙ ТАМОЖНИ ЗА ПЕРИОД 2010-2016 ГГ,"Степанов Е.А., Фролова В.А.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528486,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 2 (3).  С. 69-83.
"
ПРИМЕНЕНИЕ ТЕХНОЛОГИИ УДАЛЕННОГО ВЫПУСКА ТОВАРОВ В ТАМОЖЕННЫХ ОРГАНАХ: ПЛЮСЫ И МИНУСЫ,"Петрова Ю.О., Сергеева И.А.",Таможенное дело и внешнеэкономическая деятельность компаний,https://www.elibrary.ru/contents.asp?id=34528486,"
Таможенное дело и внешнеэкономическая деятельность компаний. 
2017. 
№ 2 (3).  С. 95-107.
"
ВОЗМОЖНОСТИ ИСПОЛЬЗОВАНИЯ БЛОКЧЕЙНА И ВИРТУАЛЬНЫХ ТОКЕНОВ В ТАМОЖЕННЫХ ОПЕРАЦИЯХ,Бубель А.И.,Таможенная политика России на Дальнем Востоке,https://www.elibrary.ru/contents.asp?id=34329133,"
Таможенная политика России на Дальнем Востоке. 
2016. 
№ 3 (76).  С. 14-22.
"
"РЕАЛИЗАЦИЯ КОНЦЕПЦИИ ""ЕДИНОГО ОКНА"" В ЕВРОПЕЙСКОМ СОЮЗЕ И СТРАНАХ АЗИАТСКО-ТИХООКЕАНСКОГО РЕГИОНА: ОРГАНИЗАЦИОННЫЙ И ФИНАНСОВЫЙ АСПЕКТЫ","Скиба В.Ю., Стрекалов С.В.",Таможенная политика России на Дальнем Востоке,https://www.elibrary.ru/contents.asp?id=34329133,"
Таможенная политика России на Дальнем Востоке. 
2016. 
№ 3 (76).  С. 32-44.
"
"О ПРЕЦЕДЕНТАХ, ОКАЗАВШИХ ЗНАЧИТЕЛЬНОЕ ВЛИЯНИЕ НА СЕКТОР ШИНОВОССТАНОВЛЕНИЯ В БРАЗИЛИИ",Судариков А.А.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34483324,"
Торговая политика. 
2016. 
№ 1 (5).  С. 127-138.
"
ВНЕДРЕНИЕ СТАНДАРТОВ В ОБЛАСТИ УСТОЙЧИВОГО РАЗВИТИЯ КАК СПОСОБ ПОВЫШЕНИЯ КОНКУРЕНТОСПОСОБНОСТИ КОМПАНИИ,Ионова А.Ю.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34831044,"
Торговая политика. 
2016. 
№ 3 (7).  С. 138-149.
"
ИНСТИТУЦИОНАЛЬНЫЕ ПРОЦЕССЫ В РАЗВИТЫХ И РАЗВИВАЮЩИХСЯ РЕГИОНАХБЕЗОПАСНОСТИ ПИЩЕВОЙ ПРОДУКЦИИ ВЕВРОПЕЙСКОМСОЮЗЕИЕВРАЗИЙСКОМ ЭКОНОМИЧЕСКОМ СОЮЗЕ,"Сэдик Д., Ульбрихт К., Джаманкулов Н.",Торговая политика,https://www.elibrary.ru/contents.asp?id=34831044,"
Торговая политика. 
2016. 
№ 3 (7).  С. 33-54.
"
ПРИМЕНЕНИЕ ЭКОЛОГИЧЕСКИХ МАРКИРОВОК В РАМКАХ СУЩЕСТВУЮЩИХ ПРАВИЛ МЕЖДУНАРОДНОЙ ТОРГОВЛИ И ПЕРСПЕКТИВЫ ИСПОЛЬЗОВАНИЯ ЭКОМАРКИРОВОК В РОССИИ,"Корытова В.С., Замотин А.Н.",Торговая политика,https://www.elibrary.ru/contents.asp?id=34483324,"
Торговая политика. 
2016. 
№ 1 (5).  С. 9-30.
"
"ОБЗОР КЛЮЧЕВЫХ ТАРИФНЫХ ОБЯЗАТЕЛЬСТВ, СОГЛАСОВАННЫХ СТРАНАМИ - УЧАСТНИЦАМИ ТРАНСТИХООКЕАНСКОГО ПАРТНЕРСТВА","Попов Д.И., Пономарев В.В.",Торговая политика,https://www.elibrary.ru/contents.asp?id=34483324,"
Торговая политика. 
2016. 
№ 1 (5).  С. 92-126.
"
ФОРМЫ ГИБКОСТИ В ОПРЕДЕЛЕНИИ ТАМОЖЕННОЙ СТОИМОСТИ ТОВАРОВ ПО РЕЗЕРВНОМУ МЕТОДУ,"Витюк В.В., Киприянова Д.В.",Таможенная политика России на Дальнем Востоке,https://www.elibrary.ru/contents.asp?id=34115320,"
Таможенная политика России на Дальнем Востоке. 
2015. 
№ 3 (72).  С. 35-51.
"
"ЭКСПОРТНЫЕ ОГРАНИЧЕНИЯ СЕЛЬСКОХОЗЯЙСТВЕННОЙ ПРОДУКЦИИ, ПРОДОВОЛЬСТВЕННАЯ БЕЗОПАСНОСТЬ И ВТО",,,,
СОДЕЙСТВИЕ ТОРГОВЛЕ ИЛИ УПРОЩЕНИЕ ПРОЦЕДУР,Баландина Г.В.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34399628,"
Торговая политика. 
2015. 
№ 1 (1).  С. 144-171.
"
"ИМПЛЕМЕНТАЦИЯ ДОКТРИНЫ ИСЧЕРПАНИЯ ПРАВ: ВЫВОДЫ, ОСНОВАННЫЕ НА НАЦИОНАЛЬНОМ ОПЫТЕ",Гхош Ш.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34467887,"
Торговая политика. 
2015. 
№ 3 (3).  С. 26-52.
"
ОБЗОР СИСТЕМ ТОРГОВЫХ ПРЕФЕРЕНЦИЙ ДЛЯ БЕДНЕЙШИХ СТРАН,Лард С.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34464883,"
Торговая политика. 
2015. 
№ 2 (2).  С. 41-91.
"
АНАЛИЗ ОСНОВОПОЛАГАЮЩИХ ДОКУМЕНТОВ АГЕНТСТВА ПО ПРОДВИЖЕНИЮ ЭКСПОРТА БРАЗИЛИИ (APEX-BRASIL) В РАМКАХ ИССЛЕДОВАНИЯ ПРАКТИКИ ПОДДЕРЖКИ ЭКСПОРТА,"Замотин А.Н., Репина Д.И.",Торговая политика,https://www.elibrary.ru/contents.asp?id=34467887,"
Торговая политика. 
2015. 
№ 3 (3).  С. 77-100.
"
ТАМОЖЕННОЕ СОТРУДНИЧЕСТВО СТРАН - ЧЛЕНОВ ЕАЭС: НОВЫЕ ГОРИЗОНТЫ,Гошин В.А.,Торговая политика,https://www.elibrary.ru/contents.asp?id=34464884,"
Торговая политика. 
2015. 
№ 4 (4).  С. 9-23.
"
ЭЛЕКТРОННЫЙ ДОКУМЕНТООБОРОТ КАК ОСНОВА РАЗВИТИЯ ТАМОЖЕННЫХ ОПЕРАЦИЙ,"Макарова Г.В., Тиницкая О.В.",Российский внешнеэкономический вестник,https://www.elibrary.ru/contents.asp?id=33947115,"
Российский внешнеэкономический вестник. 
2014. 
№ 1.  С. 71-81.
"
ИНСПЕКЦИОННО-ДОСМОТРОВЫЙ КОМПЛЕКС СТ-6035,"Огородников С.А., Симочко С.В., Малышенко Ю.В.",Таможенная политика России на Дальнем Востоке,https://www.elibrary.ru/contents.asp?id=33951559,"
Таможенная политика России на Дальнем Востоке. 
2014. 
№ 1 (66).  С. 70-82.
"
ЭКСПЕРТИЗА КАК МЕТОД ТАМОЖЕННОГО КОНТРОЛЯ,Колпаков А.Ф.,Таможенная политика России на Дальнем Востоке,https://www.elibrary.ru/contents.asp?id=33935201,"
Таможенная политика России на Дальнем Востоке. 
2013. 
№ 4 (65).  С. 42-51.
"
"МЕЖДУНАРОДНЫЕ АЛЬЯНСЫ КОМПАНИИ ""АЭРОФЛОТ - РОССИЙСКИЕ АВИАЛИНИИ""",Васильченко О.Н.,Российский внешнеэкономический вестник,https://www.elibrary.ru/contents.asp?id=33745685,"
Российский внешнеэкономический вестник. 
2010. 
№ 11.  С. 68-73.
"
ЭКОНОМИЧЕСКИЕ И ТЕХНОЛОГИЧЕСКИЕ ФАКТОРЫ РАЗВИТИЯ МЕЖДУНАРОДНОГО ТУРИЗМА И ГОСТИНИЧНОГО БИЗНЕСА,Бурнацева Э.Р.,Российский внешнеэкономический вестник,https://www.elibrary.ru/contents.asp?id=33597664,"
Российский внешнеэкономический вестник. 
2009. 
№ 6.  С. 43-49.
"
ПРОБЛЕМЫ УЧАСТИЯ РОССИИ В ОСВОЕНИИ НЕФТЕГАЗОВЫХ И МИНЕРАЛЬНО-СЫРЬЕВЫХ РЕСУРСОВ АФРИКИ,Лопатов В.В.,Российский внешнеэкономический вестник,https://www.elibrary.ru/contents.asp?id=33411974,"
Российский внешнеэкономический вестник. 
2008. 
№ 10.  С. 16-25.
"
РОССИЙСКИЕ ТРАНСНАЦИОНАЛЬНЫЕ КОРПОРАЦИИ НА МЕЖДУНАРОДНЫХ РЫНКАХ ТОВАРОВ И УСЛУГ,Баранов В.Д.,Российский внешнеэкономический вестник,https://www.elibrary.ru/contents.asp?id=33411986,"
Российский внешнеэкономический вестник. 
2008. 
№ 7.  С. 39-46.
"
ВНЕШНЯЯ ТОРГОВЛЯ РОССИИ УСЛУГАМИ,"Кобрина И.А., Седов К.Б.",Российский внешнеэкономический вестник,https://www.elibrary.ru/contents.asp?id=33411979,"
Российский внешнеэкономический вестник. 
2008. 
№ 2.  С. 64-73.
"
ДИАГНОСТИКА И ИДЕНТИФИКАЦИЯ НЕФТИ И НЕФТЕПРОДУКТОВ ПРИ ТАМОЖЕННОМ ОФОРМЛЕНИИ И ТАМОЖЕННОМ КОНТРОЛЕ,"Берлова Н.В., Туникова Т.М., Алексеева Н.Н., Новицкая Л.А.",Таможенная политика России на Дальнем Востоке,https://www.elibrary.ru/contents.asp?id=33851308,"
Таможенная политика России на Дальнем Востоке. 
2007. 
№ 3 (40).  С. 114-124.
"
